7
c_custkey|c_name|c_nationkey|q3_annot|q10_annot|q18_annot|q8_annot|
12436|Customer#000012436|16|1|1|1|0|
12437|Customer#000012437|1|1|1|1|0|
12438|Customer#000012438|12|0|1|1|1|
12439|Customer#000012439|16|0|1|1|0|
12440|Customer#000012440|24|1|1|1|0|
12441|Customer#000012441|13|0|1|1|0|
12442|Customer#000012442|18|0|1|1|1|
12443|Customer#000012443|24|1|1|1|0|
12444|Customer#000012444|23|0|1|1|0|
12445|Customer#000012445|5|0|1|1|0|
12446|Customer#000012446|14|0|1|1|0|
12447|Customer#000012447|19|0|1|1|0|
12448|Customer#000012448|24|0|1|1|0|
12449|Customer#000012449|1|1|1|1|0|
12450|Customer#000012450|8|0|1|1|1|
12451|Customer#000012451|3|0|1|1|0|
12452|Customer#000012452|13|0|1|1|0|
12453|Customer#000012453|17|1|1|1|0|
12454|Customer#000012454|11|0|1|1|0|
12455|Customer#000012455|13|0|1|1|0|
12456|Customer#000012456|18|0|1|1|1|
12457|Customer#000012457|13|1|1|1|0|
12458|Customer#000012458|22|1|1|1|0|
12459|Customer#000012459|3|0|1|1|0|
12460|Customer#000012460|13|0|1|1|0|
12461|Customer#000012461|5|1|1|1|0|
12462|Customer#000012462|2|0|1|1|0|
12463|Customer#000012463|10|0|1|1|0|
12464|Customer#000012464|16|0|1|1|0|
12465|Customer#000012465|12|0|1|1|1|
12466|Customer#000012466|20|1|1|1|0|
12467|Customer#000012467|14|0|1|1|0|
12468|Customer#000012468|20|0|1|1|0|
12469|Customer#000012469|7|0|1|1|0|
12470|Customer#000012470|22|1|1|1|0|
12471|Customer#000012471|4|0|1|1|0|
12472|Customer#000012472|4|0|1|1|0|
12473|Customer#000012473|16|0|1|1|0|
12474|Customer#000012474|10|0|1|1|0|
12475|Customer#000012475|5|0|1|1|0|
12476|Customer#000012476|4|1|1|1|0|
12477|Customer#000012477|2|0|1|1|0|
12478|Customer#000012478|8|0|1|1|1|
12479|Customer#000012479|23|0|1|1|0|
12480|Customer#000012480|6|0|1|1|0|
12481|Customer#000012481|8|0|1|1|1|
12482|Customer#000012482|4|0|1|1|0|
12483|Customer#000012483|1|0|1|1|0|
12484|Customer#000012484|9|0|1|1|1|
12485|Customer#000012485|22|0|1|1|0|
12486|Customer#000012486|17|1|1|1|0|
12487|Customer#000012487|21|1|1|1|1|
12488|Customer#000012488|21|0|1|1|1|
12489|Customer#000012489|19|0|1|1|0|
12490|Customer#000012490|22|0|1|1|0|
12491|Customer#000012491|16|0|1|1|0|
12492|Customer#000012492|1|1|1|1|0|
12493|Customer#000012493|9|0|1|1|1|
12494|Customer#000012494|9|0|1|1|1|
12495|Customer#000012495|2|0|1|1|0|
12496|Customer#000012496|4|0|1|1|0|
12497|Customer#000012497|13|0|1|1|0|
12498|Customer#000012498|14|0|1|1|0|
12499|Customer#000012499|16|0|1|1|0|
12500|Customer#000012500|17|0|1|1|0|
12501|Customer#000012501|23|0|1|1|0|
12502|Customer#000012502|10|0|1|1|0|
12503|Customer#000012503|20|0|1|1|0|
12504|Customer#000012504|3|0|1|1|0|
12505|Customer#000012505|18|1|1|1|1|
12506|Customer#000012506|10|0|1|1|0|
12507|Customer#000012507|1|1|1|1|0|
12508|Customer#000012508|12|1|1|1|1|
12509|Customer#000012509|22|0|1|1|0|
12510|Customer#000012510|10|1|1|1|0|
12511|Customer#000012511|6|0|1|1|0|
12512|Customer#000012512|0|0|1|1|0|
12513|Customer#000012513|10|0|1|1|0|
12514|Customer#000012514|4|0|1|1|0|
12515|Customer#000012515|24|0|1|1|0|
12516|Customer#000012516|24|0|1|1|0|
12517|Customer#000012517|2|0|1|1|0|
12518|Customer#000012518|1|0|1|1|0|
12519|Customer#000012519|4|1|1|1|0|
12520|Customer#000012520|20|1|1|1|0|
12521|Customer#000012521|3|0|1|1|0|
12522|Customer#000012522|18|1|1|1|1|
12523|Customer#000012523|16|0|1|1|0|
12524|Customer#000012524|14|0|1|1|0|
12525|Customer#000012525|15|0|1|1|0|
12526|Customer#000012526|11|0|1|1|0|
12527|Customer#000012527|3|0|1|1|0|
12528|Customer#000012528|22|1|1|1|0|
12529|Customer#000012529|14|0|1|1|0|
12530|Customer#000012530|14|0|1|1|0|
12531|Customer#000012531|16|0|1|1|0|
12532|Customer#000012532|22|0|1|1|0|
12533|Customer#000012533|14|0|1|1|0|
12534|Customer#000012534|10|0|1|1|0|
12535|Customer#000012535|15|0|1|1|0|
12536|Customer#000012536|7|0|1|1|0|
12537|Customer#000012537|21|0|1|1|1|
12538|Customer#000012538|3|1|1|1|0|
12539|Customer#000012539|17|0|1|1|0|
12540|Customer#000012540|4|0|1|1|0|
12541|Customer#000012541|9|0|1|1|1|
12542|Customer#000012542|23|0|1|1|0|
12543|Customer#000012543|19|0|1|1|0|
12544|Customer#000012544|15|0|1|1|0|
12545|Customer#000012545|19|0|1|1|0|
12546|Customer#000012546|21|0|1|1|1|
12547|Customer#000012547|14|0|1|1|0|
12548|Customer#000012548|17|0|1|1|0|
12549|Customer#000012549|14|0|1|1|0|
12550|Customer#000012550|14|0|1|1|0|
12551|Customer#000012551|14|0|1|1|0|
12552|Customer#000012552|6|0|1|1|0|
12553|Customer#000012553|7|0|1|1|0|
12554|Customer#000012554|9|0|1|1|1|
12555|Customer#000012555|12|0|1|1|1|
12556|Customer#000012556|9|0|1|1|1|
12557|Customer#000012557|10|0|1|1|0|
12558|Customer#000012558|14|0|1|1|0|
12559|Customer#000012559|0|0|1|1|0|
12560|Customer#000012560|18|0|1|1|1|
12561|Customer#000012561|17|0|1|1|0|
12562|Customer#000012562|4|0|1|1|0|
12563|Customer#000012563|21|0|1|1|1|
12564|Customer#000012564|2|0|1|1|0|
12565|Customer#000012565|21|0|1|1|1|
12566|Customer#000012566|4|0|1|1|0|
12567|Customer#000012567|8|0|1|1|1|
12568|Customer#000012568|2|0|1|1|0|
12569|Customer#000012569|14|0|1|1|0|
12570|Customer#000012570|2|0|1|1|0|
12571|Customer#000012571|0|0|1|1|0|
12572|Customer#000012572|9|1|1|1|1|
12573|Customer#000012573|23|0|1|1|0|
12574|Customer#000012574|24|0|1|1|0|
12575|Customer#000012575|18|0|1|1|1|
12576|Customer#000012576|17|0|1|1|0|
12577|Customer#000012577|5|1|1|1|0|
12578|Customer#000012578|3|1|1|1|0|
12579|Customer#000012579|11|0|1|1|0|
12580|Customer#000012580|11|0|1|1|0|
12581|Customer#000012581|6|0|1|1|0|
12582|Customer#000012582|4|0|1|1|0|
12583|Customer#000012583|5|0|1|1|0|
12584|Customer#000012584|11|0|1|1|0|
12585|Customer#000012585|17|1|1|1|0|
12586|Customer#000012586|22|0|1|1|0|
12587|Customer#000012587|5|0|1|1|0|
12588|Customer#000012588|17|0|1|1|0|
12589|Customer#000012589|1|0|1|1|0|
12590|Customer#000012590|13|0|1|1|0|
12591|Customer#000012591|19|1|1|1|0|
12592|Customer#000012592|5|0|1|1|0|
12593|Customer#000012593|20|0|1|1|0|
12594|Customer#000012594|1|1|1|1|0|
12595|Customer#000012595|8|0|1|1|1|
12596|Customer#000012596|7|0|1|1|0|
12597|Customer#000012597|23|1|1|1|0|
12598|Customer#000012598|16|1|1|1|0|
12599|Customer#000012599|16|0|1|1|0|
12600|Customer#000012600|10|0|1|1|0|
12601|Customer#000012601|19|0|1|1|0|
12602|Customer#000012602|10|0|1|1|0|
12603|Customer#000012603|13|1|1|1|0|
12604|Customer#000012604|15|0|1|1|0|
12605|Customer#000012605|6|0|1|1|0|
12606|Customer#000012606|24|1|1|1|0|
12607|Customer#000012607|6|0|1|1|0|
12608|Customer#000012608|20|0|1|1|0|
12609|Customer#000012609|8|0|1|1|1|
12610|Customer#000012610|19|1|1|1|0|
12611|Customer#000012611|23|0|1|1|0|
12612|Customer#000012612|8|1|1|1|1|
12613|Customer#000012613|17|0|1|1|0|
12614|Customer#000012614|3|1|1|1|0|
12615|Customer#000012615|9|0|1|1|1|
12616|Customer#000012616|13|0|1|1|0|
12617|Customer#000012617|15|0|1|1|0|
12618|Customer#000012618|8|0|1|1|1|
12619|Customer#000012619|13|0|1|1|0|
12620|Customer#000012620|11|0|1|1|0|
12621|Customer#000012621|16|0|1|1|0|
12622|Customer#000012622|17|1|1|1|0|
12623|Customer#000012623|16|0|1|1|0|
12624|Customer#000012624|11|1|1|1|0|
12625|Customer#000012625|3|0|1|1|0|
12626|Customer#000012626|14|0|1|1|0|
12627|Customer#000012627|18|1|1|1|1|
12628|Customer#000012628|6|0|1|1|0|
12629|Customer#000012629|8|0|1|1|1|
12630|Customer#000012630|15|0|1|1|0|
12631|Customer#000012631|16|1|1|1|0|
12632|Customer#000012632|18|0|1|1|1|
12633|Customer#000012633|21|0|1|1|1|
12634|Customer#000012634|17|0|1|1|0|
12635|Customer#000012635|8|0|1|1|1|
12636|Customer#000012636|0|1|1|1|0|
12637|Customer#000012637|5|0|1|1|0|
12638|Customer#000012638|14|0|1|1|0|
12639|Customer#000012639|2|0|1|1|0|
12640|Customer#000012640|18|0|1|1|1|
12641|Customer#000012641|20|0|1|1|0|
12642|Customer#000012642|18|1|1|1|1|
12643|Customer#000012643|15|1|1|1|0|
12644|Customer#000012644|18|1|1|1|1|
12645|Customer#000012645|22|0|1|1|0|
12646|Customer#000012646|9|1|1|1|1|
12647|Customer#000012647|8|0|1|1|1|
12648|Customer#000012648|23|0|1|1|0|
12649|Customer#000012649|5|0|1|1|0|
12650|Customer#000012650|22|0|1|1|0|
12651|Customer#000012651|3|0|1|1|0|
12652|Customer#000012652|6|0|1|1|0|
12653|Customer#000012653|24|1|1|1|0|
12654|Customer#000012654|4|0|1|1|0|
12655|Customer#000012655|6|0|1|1|0|
12656|Customer#000012656|7|0|1|1|0|
12657|Customer#000012657|1|0|1|1|0|
12658|Customer#000012658|0|0|1|1|0|
12659|Customer#000012659|22|0|1|1|0|
12660|Customer#000012660|19|0|1|1|0|
12661|Customer#000012661|6|0|1|1|0|
12662|Customer#000012662|8|0|1|1|1|
12663|Customer#000012663|6|0|1|1|0|
12664|Customer#000012664|8|0|1|1|1|
12665|Customer#000012665|19|0|1|1|0|
12666|Customer#000012666|13|0|1|1|0|
12667|Customer#000012667|3|0|1|1|0|
12668|Customer#000012668|13|1|1|1|0|
12669|Customer#000012669|11|0|1|1|0|
12670|Customer#000012670|20|1|1|1|0|
12671|Customer#000012671|24|0|1|1|0|
12672|Customer#000012672|21|0|1|1|1|
12673|Customer#000012673|5|0|1|1|0|
12674|Customer#000012674|13|0|1|1|0|
12675|Customer#000012675|14|0|1|1|0|
12676|Customer#000012676|6|1|1|1|0|
12677|Customer#000012677|13|0|1|1|0|
12678|Customer#000012678|16|0|1|1|0|
12679|Customer#000012679|10|0|1|1|0|
12680|Customer#000012680|8|1|1|1|1|
12681|Customer#000012681|19|1|1|1|0|
12682|Customer#000012682|22|1|1|1|0|
12683|Customer#000012683|4|1|1|1|0|
12684|Customer#000012684|3|1|1|1|0|
12685|Customer#000012685|14|0|1|1|0|
12686|Customer#000012686|10|0|1|1|0|
12687|Customer#000012687|0|0|1|1|0|
12688|Customer#000012688|18|0|1|1|1|
12689|Customer#000012689|10|0|1|1|0|
12690|Customer#000012690|21|0|1|1|1|
12691|Customer#000012691|10|1|1|1|0|
12692|Customer#000012692|13|0|1|1|0|
12693|Customer#000012693|10|1|1|1|0|
12694|Customer#000012694|24|0|1|1|0|
12695|Customer#000012695|11|0|1|1|0|
12696|Customer#000012696|13|0|1|1|0|
12697|Customer#000012697|4|0|1|1|0|
12698|Customer#000012698|9|0|1|1|1|
12699|Customer#000012699|20|0|1|1|0|
12700|Customer#000012700|6|0|1|1|0|
12701|Customer#000012701|20|0|1|1|0|
12702|Customer#000012702|14|0|1|1|0|
12703|Customer#000012703|13|0|1|1|0|
12704|Customer#000012704|4|0|1|1|0|
12705|Customer#000012705|0|0|1|1|0|
12706|Customer#000012706|6|0|1|1|0|
12707|Customer#000012707|3|1|1|1|0|
12708|Customer#000012708|15|0|1|1|0|
12709|Customer#000012709|0|0|1|1|0|
12710|Customer#000012710|12|0|1|1|1|
12711|Customer#000012711|7|0|1|1|0|
12712|Customer#000012712|1|0|1|1|0|
12713|Customer#000012713|23|0|1|1|0|
12714|Customer#000012714|6|0|1|1|0|
12715|Customer#000012715|20|0|1|1|0|
12716|Customer#000012716|9|0|1|1|1|
12717|Customer#000012717|10|0|1|1|0|
12718|Customer#000012718|12|0|1|1|1|
12719|Customer#000012719|23|0|1|1|0|
12720|Customer#000012720|11|1|1|1|0|
12721|Customer#000012721|11|1|1|1|0|
12722|Customer#000012722|24|0|1|1|0|
12723|Customer#000012723|5|0|1|1|0|
12724|Customer#000012724|17|0|1|1|0|
12725|Customer#000012725|3|0|1|1|0|
12726|Customer#000012726|14|1|1|1|0|
12727|Customer#000012727|3|0|1|1|0|
12728|Customer#000012728|13|0|1|1|0|
12729|Customer#000012729|17|1|1|1|0|
12730|Customer#000012730|7|1|1|1|0|
12731|Customer#000012731|20|0|1|1|0|
12732|Customer#000012732|0|0|1|1|0|
12733|Customer#000012733|6|1|1|1|0|
12734|Customer#000012734|12|0|1|1|1|
12735|Customer#000012735|23|0|1|1|0|
12736|Customer#000012736|24|0|1|1|0|
12737|Customer#000012737|7|1|1|1|0|
12738|Customer#000012738|15|0|1|1|0|
12739|Customer#000012739|21|0|1|1|1|
12740|Customer#000012740|11|0|1|1|0|
12741|Customer#000012741|0|0|1|1|0|
12742|Customer#000012742|14|0|1|1|0|
12743|Customer#000012743|24|0|1|1|0|
12744|Customer#000012744|20|0|1|1|0|
12745|Customer#000012745|18|0|1|1|1|
12746|Customer#000012746|20|0|1|1|0|
12747|Customer#000012747|17|0|1|1|0|
12748|Customer#000012748|3|0|1|1|0|
12749|Customer#000012749|12|0|1|1|1|
12750|Customer#000012750|9|0|1|1|1|
12751|Customer#000012751|16|0|1|1|0|
12752|Customer#000012752|16|0|1|1|0|
12753|Customer#000012753|7|0|1|1|0|
12754|Customer#000012754|9|0|1|1|1|
12755|Customer#000012755|14|0|1|1|0|
12756|Customer#000012756|21|0|1|1|1|
12757|Customer#000012757|5|0|1|1|0|
12758|Customer#000012758|0|0|1|1|0|
12759|Customer#000012759|4|1|1|1|0|
12760|Customer#000012760|21|0|1|1|1|
12761|Customer#000012761|23|0|1|1|0|
12762|Customer#000012762|3|0|1|1|0|
12763|Customer#000012763|8|1|1|1|1|
12764|Customer#000012764|0|0|1|1|0|
12765|Customer#000012765|22|0|1|1|0|
12766|Customer#000012766|7|0|1|1|0|
12767|Customer#000012767|1|0|1|1|0|
12768|Customer#000012768|22|0|1|1|0|
12769|Customer#000012769|0|0|1|1|0|
12770|Customer#000012770|0|1|1|1|0|
12771|Customer#000012771|19|0|1|1|0|
12772|Customer#000012772|24|1|1|1|0|
12773|Customer#000012773|19|0|1|1|0|
12774|Customer#000012774|17|0|1|1|0|
12775|Customer#000012775|12|0|1|1|1|
12776|Customer#000012776|21|0|1|1|1|
12777|Customer#000012777|14|0|1|1|0|
12778|Customer#000012778|15|0|1|1|0|
12779|Customer#000012779|8|0|1|1|1|
12780|Customer#000012780|18|0|1|1|1|
12781|Customer#000012781|11|0|1|1|0|
12782|Customer#000012782|1|0|1|1|0|
12783|Customer#000012783|17|1|1|1|0|
12784|Customer#000012784|3|0|1|1|0|
12785|Customer#000012785|24|0|1|1|0|
12786|Customer#000012786|3|0|1|1|0|
12787|Customer#000012787|3|0|1|1|0|
12788|Customer#000012788|5|0|1|1|0|
12789|Customer#000012789|24|1|1|1|0|
12790|Customer#000012790|8|1|1|1|1|
12791|Customer#000012791|12|0|1|1|1|
12792|Customer#000012792|22|0|1|1|0|
12793|Customer#000012793|14|0|1|1|0|
12794|Customer#000012794|13|0|1|1|0|
12795|Customer#000012795|16|0|1|1|0|
12796|Customer#000012796|18|0|1|1|1|
12797|Customer#000012797|3|0|1|1|0|
12798|Customer#000012798|10|1|1|1|0|
12799|Customer#000012799|3|0|1|1|0|
12800|Customer#000012800|17|0|1|1|0|
12801|Customer#000012801|18|0|1|1|1|
12802|Customer#000012802|18|1|1|1|1|
12803|Customer#000012803|20|0|1|1|0|
12804|Customer#000012804|7|1|1|1|0|
12805|Customer#000012805|13|1|1|1|0|
12806|Customer#000012806|23|0|1|1|0|
12807|Customer#000012807|19|0|1|1|0|
12808|Customer#000012808|17|0|1|1|0|
12809|Customer#000012809|22|0|1|1|0|
12810|Customer#000012810|6|0|1|1|0|
12811|Customer#000012811|16|0|1|1|0|
12812|Customer#000012812|19|0|1|1|0|
12813|Customer#000012813|2|0|1|1|0|
12814|Customer#000012814|20|0|1|1|0|
12815|Customer#000012815|23|0|1|1|0|
12816|Customer#000012816|10|1|1|1|0|
12817|Customer#000012817|21|0|1|1|1|
12818|Customer#000012818|2|0|1|1|0|
12819|Customer#000012819|21|0|1|1|1|
12820|Customer#000012820|8|0|1|1|1|
12821|Customer#000012821|21|1|1|1|1|
12822|Customer#000012822|1|0|1|1|0|
12823|Customer#000012823|6|0|1|1|0|
12824|Customer#000012824|2|0|1|1|0|
12825|Customer#000012825|19|0|1|1|0|
12826|Customer#000012826|17|1|1|1|0|
12827|Customer#000012827|0|1|1|1|0|
12828|Customer#000012828|4|1|1|1|0|
12829|Customer#000012829|0|0|1|1|0|
12830|Customer#000012830|12|1|1|1|1|
12831|Customer#000012831|10|0|1|1|0|
12832|Customer#000012832|19|0|1|1|0|
12833|Customer#000012833|5|1|1|1|0|
12834|Customer#000012834|24|0|1|1|0|
12835|Customer#000012835|12|0|1|1|1|
12836|Customer#000012836|3|0|1|1|0|
12837|Customer#000012837|8|0|1|1|1|
12838|Customer#000012838|22|0|1|1|0|
12839|Customer#000012839|12|0|1|1|1|
12840|Customer#000012840|10|0|1|1|0|
12841|Customer#000012841|9|0|1|1|1|
12842|Customer#000012842|21|0|1|1|1|
12843|Customer#000012843|4|0|1|1|0|
12844|Customer#000012844|9|0|1|1|1|
12845|Customer#000012845|4|0|1|1|0|
12846|Customer#000012846|8|1|1|1|1|
12847|Customer#000012847|2|1|1|1|0|
12848|Customer#000012848|1|0|1|1|0|
12849|Customer#000012849|17|0|1|1|0|
12850|Customer#000012850|3|0|1|1|0|
12851|Customer#000012851|14|0|1|1|0|
12852|Customer#000012852|2|0|1|1|0|
12853|Customer#000012853|23|0|1|1|0|
12854|Customer#000012854|9|1|1|1|1|
12855|Customer#000012855|3|0|1|1|0|
12856|Customer#000012856|1|0|1|1|0|
12857|Customer#000012857|17|0|1|1|0|
12858|Customer#000012858|14|1|1|1|0|
12859|Customer#000012859|11|0|1|1|0|
12860|Customer#000012860|18|0|1|1|1|
12861|Customer#000012861|3|0|1|1|0|
12862|Customer#000012862|2|0|1|1|0|
12863|Customer#000012863|22|0|1|1|0|
12864|Customer#000012864|3|0|1|1|0|
12865|Customer#000012865|7|0|1|1|0|
12866|Customer#000012866|19|0|1|1|0|
12867|Customer#000012867|14|0|1|1|0|
12868|Customer#000012868|24|0|1|1|0|
12869|Customer#000012869|24|0|1|1|0|
12870|Customer#000012870|8|0|1|1|1|
12871|Customer#000012871|6|0|1|1|0|
12872|Customer#000012872|9|0|1|1|1|
12873|Customer#000012873|0|0|1|1|0|
12874|Customer#000012874|23|0|1|1|0|
12875|Customer#000012875|17|0|1|1|0|
12876|Customer#000012876|7|1|1|1|0|
12877|Customer#000012877|2|0|1|1|0|
12878|Customer#000012878|4|0|1|1|0|
12879|Customer#000012879|1|0|1|1|0|
12880|Customer#000012880|2|0|1|1|0|
12881|Customer#000012881|1|0|1|1|0|
12882|Customer#000012882|5|1|1|1|0|
12883|Customer#000012883|4|0|1|1|0|
12884|Customer#000012884|2|0|1|1|0|
12885|Customer#000012885|21|0|1|1|1|
12886|Customer#000012886|15|0|1|1|0|
12887|Customer#000012887|6|0|1|1|0|
12888|Customer#000012888|19|0|1|1|0|
12889|Customer#000012889|15|0|1|1|0|
12890|Customer#000012890|3|0|1|1|0|
12891|Customer#000012891|13|0|1|1|0|
12892|Customer#000012892|6|0|1|1|0|
12893|Customer#000012893|23|0|1|1|0|
12894|Customer#000012894|4|0|1|1|0|
12895|Customer#000012895|19|1|1|1|0|
12896|Customer#000012896|17|1|1|1|0|
12897|Customer#000012897|11|0|1|1|0|
12898|Customer#000012898|16|0|1|1|0|
12899|Customer#000012899|22|0|1|1|0|
12900|Customer#000012900|23|0|1|1|0|
12901|Customer#000012901|3|0|1|1|0|
12902|Customer#000012902|18|0|1|1|1|
12903|Customer#000012903|6|0|1|1|0|
12904|Customer#000012904|11|1|1|1|0|
12905|Customer#000012905|16|0|1|1|0|
12906|Customer#000012906|21|0|1|1|1|
12907|Customer#000012907|11|1|1|1|0|
12908|Customer#000012908|16|0|1|1|0|
12909|Customer#000012909|20|0|1|1|0|
12910|Customer#000012910|22|0|1|1|0|
12911|Customer#000012911|20|1|1|1|0|
12912|Customer#000012912|4|0|1|1|0|
12913|Customer#000012913|2|0|1|1|0|
12914|Customer#000012914|6|0|1|1|0|
12915|Customer#000012915|5|0|1|1|0|
12916|Customer#000012916|12|1|1|1|1|
12917|Customer#000012917|7|1|1|1|0|
12918|Customer#000012918|15|0|1|1|0|
12919|Customer#000012919|15|1|1|1|0|
12920|Customer#000012920|7|0|1|1|0|
12921|Customer#000012921|12|1|1|1|1|
12922|Customer#000012922|3|0|1|1|0|
12923|Customer#000012923|20|0|1|1|0|
12924|Customer#000012924|15|0|1|1|0|
12925|Customer#000012925|13|1|1|1|0|
12926|Customer#000012926|1|0|1|1|0|
12927|Customer#000012927|16|0|1|1|0|
12928|Customer#000012928|2|1|1|1|0|
12929|Customer#000012929|15|0|1|1|0|
12930|Customer#000012930|14|0|1|1|0|
12931|Customer#000012931|5|1|1|1|0|
12932|Customer#000012932|8|0|1|1|1|
12933|Customer#000012933|24|0|1|1|0|
12934|Customer#000012934|22|0|1|1|0|
12935|Customer#000012935|23|0|1|1|0|
12936|Customer#000012936|13|0|1|1|0|
12937|Customer#000012937|3|0|1|1|0|
12938|Customer#000012938|9|0|1|1|1|
12939|Customer#000012939|18|0|1|1|1|
12940|Customer#000012940|3|0|1|1|0|
12941|Customer#000012941|9|0|1|1|1|
12942|Customer#000012942|21|0|1|1|1|
12943|Customer#000012943|22|1|1|1|0|
12944|Customer#000012944|23|0|1|1|0|
12945|Customer#000012945|10|0|1|1|0|
12946|Customer#000012946|8|0|1|1|1|
12947|Customer#000012947|6|0|1|1|0|
12948|Customer#000012948|1|1|1|1|0|
12949|Customer#000012949|2|0|1|1|0|
12950|Customer#000012950|7|0|1|1|0|
12951|Customer#000012951|7|0|1|1|0|
12952|Customer#000012952|11|0|1|1|0|
12953|Customer#000012953|2|0|1|1|0|
12954|Customer#000012954|8|0|1|1|1|
12955|Customer#000012955|12|0|1|1|1|
12956|Customer#000012956|13|0|1|1|0|
12957|Customer#000012957|5|1|1|1|0|
12958|Customer#000012958|2|0|1|1|0|
12959|Customer#000012959|0|0|1|1|0|
12960|Customer#000012960|3|0|1|1|0|
12961|Customer#000012961|2|0|1|1|0|
12962|Customer#000012962|11|0|1|1|0|
12963|Customer#000012963|13|0|1|1|0|
12964|Customer#000012964|7|0|1|1|0|
12965|Customer#000012965|22|0|1|1|0|
12966|Customer#000012966|21|0|1|1|1|
12967|Customer#000012967|13|0|1|1|0|
12968|Customer#000012968|10|0|1|1|0|
12969|Customer#000012969|8|0|1|1|1|
12970|Customer#000012970|1|0|1|1|0|
12971|Customer#000012971|9|0|1|1|1|
12972|Customer#000012972|0|1|1|1|0|
12973|Customer#000012973|12|0|1|1|1|
12974|Customer#000012974|7|0|1|1|0|
12975|Customer#000012975|21|1|1|1|1|
12976|Customer#000012976|2|0|1|1|0|
12977|Customer#000012977|9|0|1|1|1|
12978|Customer#000012978|24|0|1|1|0|
12979|Customer#000012979|21|0|1|1|1|
12980|Customer#000012980|15|0|1|1|0|
12981|Customer#000012981|24|1|1|1|0|
12982|Customer#000012982|18|0|1|1|1|
12983|Customer#000012983|0|0|1|1|0|
12984|Customer#000012984|11|0|1|1|0|
12985|Customer#000012985|17|0|1|1|0|
12986|Customer#000012986|12|0|1|1|1|
12987|Customer#000012987|4|0|1|1|0|
12988|Customer#000012988|19|0|1|1|0|
12989|Customer#000012989|15|0|1|1|0|
12990|Customer#000012990|8|0|1|1|1|
12991|Customer#000012991|8|0|1|1|1|
12992|Customer#000012992|19|1|1|1|0|
12993|Customer#000012993|0|0|1|1|0|
12994|Customer#000012994|0|0|1|1|0|
12995|Customer#000012995|23|0|1|1|0|
12996|Customer#000012996|24|1|1|1|0|
12997|Customer#000012997|6|0|1|1|0|
12998|Customer#000012998|8|0|1|1|1|
12999|Customer#000012999|14|1|1|1|0|
13000|Customer#000013000|4|0|1|1|0|
13001|Customer#000013001|19|0|1|1|0|
13002|Customer#000013002|6|0|1|1|0|
13003|Customer#000013003|1|0|1|1|0|
13004|Customer#000013004|13|1|1|1|0|
13005|Customer#000013005|1|0|1|1|0|
13006|Customer#000013006|11|0|1|1|0|
13007|Customer#000013007|3|0|1|1|0|
13008|Customer#000013008|10|0|1|1|0|
13009|Customer#000013009|3|1|1|1|0|
13010|Customer#000013010|15|0|1|1|0|
13011|Customer#000013011|13|0|1|1|0|
13012|Customer#000013012|22|0|1|1|0|
13013|Customer#000013013|7|1|1|1|0|
13014|Customer#000013014|22|0|1|1|0|
13015|Customer#000013015|24|0|1|1|0|
13016|Customer#000013016|6|0|1|1|0|
13017|Customer#000013017|20|0|1|1|0|
13018|Customer#000013018|5|0|1|1|0|
13019|Customer#000013019|23|0|1|1|0|
13020|Customer#000013020|14|1|1|1|0|
13021|Customer#000013021|1|0|1|1|0|
13022|Customer#000013022|18|0|1|1|1|
13023|Customer#000013023|21|0|1|1|1|
13024|Customer#000013024|1|0|1|1|0|
13025|Customer#000013025|23|0|1|1|0|
13026|Customer#000013026|22|0|1|1|0|
13027|Customer#000013027|13|0|1|1|0|
13028|Customer#000013028|23|0|1|1|0|
13029|Customer#000013029|6|0|1|1|0|
13030|Customer#000013030|2|0|1|1|0|
13031|Customer#000013031|1|0|1|1|0|
13032|Customer#000013032|12|0|1|1|1|
13033|Customer#000013033|23|0|1|1|0|
13034|Customer#000013034|17|1|1|1|0|
13035|Customer#000013035|18|0|1|1|1|
13036|Customer#000013036|6|0|1|1|0|
13037|Customer#000013037|23|0|1|1|0|
13038|Customer#000013038|23|0|1|1|0|
13039|Customer#000013039|10|0|1|1|0|
13040|Customer#000013040|20|0|1|1|0|
13041|Customer#000013041|18|0|1|1|1|
13042|Customer#000013042|14|0|1|1|0|
13043|Customer#000013043|18|0|1|1|1|
13044|Customer#000013044|8|0|1|1|1|
13045|Customer#000013045|12|0|1|1|1|
13046|Customer#000013046|15|0|1|1|0|
13047|Customer#000013047|1|0|1|1|0|
13048|Customer#000013048|9|0|1|1|1|
13049|Customer#000013049|15|0|1|1|0|
13050|Customer#000013050|13|0|1|1|0|
13051|Customer#000013051|21|0|1|1|1|
13052|Customer#000013052|0|0|1|1|0|
13053|Customer#000013053|24|0|1|1|0|
13054|Customer#000013054|23|0|1|1|0|
13055|Customer#000013055|6|0|1|1|0|
13056|Customer#000013056|21|1|1|1|1|
13057|Customer#000013057|12|0|1|1|1|
13058|Customer#000013058|18|0|1|1|1|
13059|Customer#000013059|8|0|1|1|1|
13060|Customer#000013060|8|0|1|1|1|
13061|Customer#000013061|15|0|1|1|0|
13062|Customer#000013062|21|0|1|1|1|
13063|Customer#000013063|13|1|1|1|0|
13064|Customer#000013064|19|0|1|1|0|
13065|Customer#000013065|18|0|1|1|1|
13066|Customer#000013066|21|0|1|1|1|
13067|Customer#000013067|4|0|1|1|0|
13068|Customer#000013068|22|0|1|1|0|
13069|Customer#000013069|16|0|1|1|0|
