5
ps_partkey|ps_suppkey|ps_supplycost|q9_annot1|q9_annot2|
18500|37|886.28|1|886|
18500|305|697.90|1|698|
18500|501|734.41|1|734|
18500|769|664.87|1|665|
18501|38|449.25|1|449|
18501|306|207.61|1|208|
18501|502|485.36|1|485|
18501|770|858.39|1|858|
18502|39|724.10|1|724|
18502|307|278.91|1|279|
18502|503|956.81|1|957|
18502|771|315.24|1|315|
18503|40|49.20|1|49|
18503|308|950.30|1|950|
18503|504|548.94|1|549|
18503|772|450.78|1|451|
18504|41|519.38|1|519|
18504|309|187.00|1|187|
18504|505|703.10|1|703|
18504|773|992.72|1|993|
18505|42|354.13|1|354|
18505|310|963.76|1|964|
18505|506|340.58|1|341|
18505|774|83.64|1|84|
18506|43|467.06|1|467|
18506|311|986.51|1|987|
18506|507|259.99|1|260|
18506|775|312.37|1|312|
18507|44|189.15|1|189|
18507|312|454.36|1|454|
18507|508|954.75|1|955|
18507|776|699.55|1|700|
18508|45|711.66|1|712|
18508|313|940.89|1|941|
18508|509|211.59|1|212|
18508|777|973.77|1|974|
18509|46|832.07|1|832|
18509|314|779.87|1|780|
18509|510|516.13|1|516|
18509|778|485.48|1|485|
18510|47|90.16|1|90|
18510|315|71.31|1|71|
18510|511|513.06|1|513|
18510|779|805.88|1|806|
18511|48|98.05|1|98|
18511|316|837.61|1|838|
18511|512|37.51|1|38|
18511|780|332.32|1|332|
18512|49|665.00|1|665|
18512|317|948.36|1|948|
18512|513|887.76|1|888|
18512|781|643.28|1|643|
18513|50|206.34|1|206|
18513|318|690.09|1|690|
18513|514|195.58|1|196|
18513|782|664.72|1|665|
18514|51|342.86|1|343|
18514|319|496.41|1|496|
18514|515|106.83|1|107|
18514|783|601.95|1|602|
18515|52|911.95|1|912|
18515|320|614.79|1|615|
18515|516|705.56|1|706|
18515|784|361.02|1|361|
18516|53|108.44|1|108|
18516|321|657.01|1|657|
18516|517|252.67|1|253|
18516|785|149.48|1|149|
18517|54|144.21|1|144|
18517|322|480.95|1|481|
18517|518|558.63|1|559|
18517|786|380.11|1|380|
18518|55|233.13|1|233|
18518|323|442.57|1|443|
18518|519|645.74|1|646|
18518|787|948.01|1|948|
18519|56|845.02|1|845|
18519|324|611.27|1|611|
18519|520|869.45|1|869|
18519|788|508.37|1|508|
18520|57|249.38|1|249|
18520|325|663.65|1|664|
18520|521|60.91|1|61|
18520|789|915.56|1|916|
18521|58|936.57|1|937|
18521|326|870.37|1|870|
18521|522|223.93|1|224|
18521|790|523.65|1|524|
18522|59|796.22|1|796|
18522|327|624.48|1|624|
18522|523|110.24|1|110|
18522|791|980.20|1|980|
18523|60|800.75|1|801|
18523|328|772.09|1|772|
18523|524|298.35|1|298|
18523|792|657.92|1|658|
18524|61|470.64|1|471|
18524|329|196.47|1|196|
18524|525|623.06|1|623|
18524|793|425.19|1|425|
18525|62|774.17|1|774|
18525|330|678.08|1|678|
18525|526|680.67|1|681|
18525|794|604.71|1|605|
18526|63|85.18|1|85|
18526|331|348.56|1|349|
18526|527|69.34|1|69|
18526|795|757.79|1|758|
18527|64|274.08|1|274|
18527|332|241.96|1|242|
18527|528|258.62|1|259|
18527|796|221.12|1|221|
18528|65|182.02|1|182|
18528|333|478.25|1|478|
18528|529|838.53|1|839|
18528|797|473.08|1|473|
18529|66|318.45|1|318|
18529|334|702.59|1|703|
18529|530|92.36|1|92|
18529|798|176.78|1|177|
18530|67|410.70|1|411|
18530|335|685.00|1|685|
18530|531|403.61|1|404|
18530|799|456.21|1|456|
18531|68|945.01|1|945|
18531|336|830.13|1|830|
18531|532|458.89|1|459|
18531|800|421.41|1|421|
18532|69|801.08|1|801|
18532|337|346.27|1|346|
18532|533|90.40|1|90|
18532|801|169.20|1|169|
18533|70|545.57|1|546|
18533|338|768.75|1|769|
18533|534|810.22|1|810|
18533|802|157.00|1|157|
18534|71|611.80|1|612|
18534|339|954.23|1|954|
18534|535|377.41|1|377|
18534|803|698.26|1|698|
18535|72|478.40|1|478|
18535|340|755.45|1|755|
18535|536|851.11|1|851|
18535|804|117.47|1|117|
18536|73|568.37|1|568|
18536|341|396.71|1|397|
18536|537|720.12|1|720|
18536|805|367.83|1|368|
18537|74|685.71|1|686|
18537|342|387.17|1|387|
18537|538|310.22|1|310|
18537|806|281.18|1|281|
18538|75|789.49|1|789|
18538|343|300.57|1|301|
18538|539|821.61|1|822|
18538|807|794.75|1|795|
18539|76|455.47|1|455|
18539|344|858.79|1|859|
18539|540|959.09|1|959|
18539|808|735.94|1|736|
18540|77|858.41|1|858|
18540|345|815.81|1|816|
18540|541|273.05|1|273|
18540|809|978.95|1|979|
18541|78|667.67|1|668|
18541|346|983.00|1|983|
18541|542|225.25|1|225|
18541|810|756.93|1|757|
18542|79|344.27|1|344|
18542|347|181.76|1|182|
18542|543|960.73|1|961|
18542|811|189.08|1|189|
18543|80|310.59|1|311|
18543|348|498.69|1|499|
18543|544|92.88|1|93|
18543|812|814.39|1|814|
18544|81|547.04|1|547|
18544|349|521.68|1|522|
18544|545|65.95|1|66|
18544|813|835.39|1|835|
18545|82|144.00|1|144|
18545|350|879.08|1|879|
18545|546|885.60|1|886|
18545|814|319.31|1|319|
18546|83|284.58|1|285|
18546|351|876.96|1|877|
18546|547|638.70|1|639|
18546|815|536.09|1|536|
18547|84|311.06|1|311|
18547|352|425.79|1|426|
18547|548|982.64|1|983|
18547|816|892.85|1|893|
18548|85|378.48|1|378|
18548|353|678.38|1|678|
18548|549|561.10|1|561|
18548|817|997.47|1|997|
18549|86|739.40|1|739|
18549|354|716.16|1|716|
18549|550|106.80|1|107|
18549|818|975.68|1|976|
18550|87|870.03|1|870|
18550|355|268.99|1|269|
18550|551|619.99|1|620|
18550|819|833.51|1|834|
18551|88|977.92|1|978|
18551|356|462.06|1|462|
18551|552|725.34|1|725|
18551|820|98.77|1|99|
18552|89|274.12|1|274|
18552|357|939.70|1|940|
18552|553|753.49|1|753|
18552|821|757.15|1|757|
18553|90|578.05|1|578|
18553|358|159.59|1|160|
18553|554|402.72|1|403|
18553|822|447.66|1|448|
18554|91|884.08|1|884|
18554|359|793.05|1|793|
18554|555|228.98|1|229|
18554|823|485.07|1|485|
18555|92|646.92|1|647|
18555|360|863.28|1|863|
18555|556|332.41|1|332|
18555|824|565.00|1|565|
18556|93|919.99|1|920|
18556|361|872.27|1|872|
18556|557|708.36|1|708|
18556|825|391.21|1|391|
18557|94|869.13|1|869|
18557|362|212.25|1|212|
18557|558|84.24|1|84|
18557|826|564.90|1|565|
18558|95|628.72|1|629|
18558|363|548.44|1|548|
18558|559|94.55|1|95|
18558|827|21.72|1|22|
18559|96|993.54|1|994|
18559|364|153.63|1|154|
18559|560|28.80|1|29|
18559|828|737.04|1|737|
18560|97|793.35|1|793|
18560|365|323.49|1|323|
18560|561|801.00|1|801|
18560|829|58.76|1|59|
18561|98|519.00|1|519|
18561|366|694.85|1|695|
18561|562|501.01|1|501|
18561|830|51.61|1|52|
18562|99|873.84|1|874|
18562|367|384.36|1|384|
18562|563|138.57|1|139|
18562|831|448.33|1|448|
18563|100|18.32|1|18|
18563|368|469.53|1|470|
18563|564|591.93|1|592|
18563|832|731.63|1|732|
18564|101|604.18|1|604|
18564|369|769.02|1|769|
18564|565|520.41|1|520|
18564|833|450.10|1|450|
18565|102|119.58|1|120|
18565|370|44.81|1|45|
18565|566|63.51|1|64|
18565|834|739.66|1|740|
18566|103|936.48|1|936|
18566|371|281.48|1|281|
18566|567|186.62|1|187|
18566|835|922.79|1|923|
18567|104|165.60|1|166|
18567|372|328.23|1|328|
18567|568|705.65|1|706|
18567|836|828.65|1|829|
18568|105|129.47|1|129|
18568|373|427.48|1|427|
18568|569|220.40|1|220|
18568|837|226.10|1|226|
18569|106|641.22|1|641|
18569|374|950.69|1|951|
18569|570|39.32|1|39|
18569|838|837.36|1|837|
18570|107|373.21|1|373|
18570|375|935.97|1|936|
18570|571|327.38|1|327|
18570|839|920.56|1|921|
18571|108|893.84|1|894|
18571|376|869.03|1|869|
18571|572|621.06|1|621|
18571|840|723.07|1|723|
18572|109|135.19|1|135|
18572|377|669.24|1|669|
18572|573|527.88|1|528|
18572|841|187.82|1|188|
18573|110|817.58|1|818|
18573|378|920.43|1|920|
18573|574|292.85|1|293|
18573|842|47.94|1|48|
18574|111|232.06|1|232|
18574|379|337.11|1|337|
18574|575|190.87|1|191|
18574|843|388.14|1|388|
18575|112|337.08|1|337|
18575|380|220.79|1|221|
18575|576|692.84|1|693|
18575|844|378.10|1|378|
18576|113|219.08|1|219|
18576|381|961.61|1|962|
18576|577|783.74|1|784|
18576|845|665.43|1|665|
18577|114|504.78|1|505|
18577|382|484.23|1|484|
18577|578|5.21|1|5|
18577|846|899.70|1|900|
18578|115|720.53|1|721|
18578|383|283.95|1|284|
18578|579|816.19|1|816|
18578|847|566.79|1|567|
18579|116|634.43|1|634|
18579|384|631.49|1|631|
18579|580|275.90|1|276|
18579|848|974.07|1|974|
18580|117|31.99|1|32|
18580|385|480.86|1|481|
18580|581|196.85|1|197|
18580|849|914.23|1|914|
18581|118|377.59|1|378|
18581|386|685.94|1|686|
18581|582|12.62|1|13|
18581|850|566.65|1|567|
18582|119|328.94|1|329|
18582|387|280.82|1|281|
18582|583|242.02|1|242|
18582|851|996.70|1|997|
18583|120|573.88|1|574|
18583|388|16.04|1|16|
18583|584|614.93|1|615|
18583|852|708.43|1|708|
18584|121|873.78|1|874|
18584|389|485.10|1|485|
18584|585|39.07|1|39|
18584|853|630.04|1|630|
18585|122|163.17|1|163|
18585|390|374.49|1|374|
18585|586|347.23|1|347|
18585|854|991.51|1|992|
18586|123|515.81|1|516|
18586|391|84.93|1|85|
18586|587|518.45|1|518|
18586|855|541.10|1|541|
18587|124|891.25|1|891|
18587|392|266.94|1|267|
18587|588|131.32|1|131|
18587|856|569.65|1|570|
18588|125|211.69|1|212|
18588|393|599.57|1|600|
18588|589|231.37|1|231|
18588|857|769.15|1|769|
18589|126|727.22|1|727|
18589|394|781.66|1|782|
18589|590|269.16|1|269|
18589|858|588.19|1|588|
18590|127|210.95|1|211|
18590|395|159.86|1|160|
18590|591|589.89|1|590|
18590|859|288.52|1|289|
18591|128|545.66|1|546|
18591|396|201.32|1|201|
18591|592|718.32|1|718|
18591|860|83.77|1|84|
18592|129|202.79|1|203|
18592|397|973.94|1|974|
18592|593|241.26|1|241|
18592|861|71.50|1|72|
18593|130|392.33|1|392|
18593|398|656.81|1|657|
18593|594|470.69|1|471|
18593|862|12.13|1|12|
18594|131|740.05|1|740|
18594|399|618.76|1|619|
18594|595|283.80|1|284|
18594|863|892.94|1|893|
18595|132|519.35|1|519|
18595|400|603.21|1|603|
18595|596|73.23|1|73|
18595|864|316.89|1|317|
18596|133|114.88|1|115|
18596|401|961.12|1|961|
18596|597|382.27|1|382|
18596|865|506.90|1|507|
18597|134|212.46|1|212|
18597|402|553.55|1|554|
18597|598|822.73|1|823|
18597|866|559.39|1|559|
18598|135|373.18|1|373|
18598|403|466.48|1|466|
18598|599|12.53|1|13|
18598|867|71.81|1|72|
18599|136|329.92|1|330|
18599|404|794.80|1|795|
18599|600|171.94|1|172|
18599|868|890.12|1|890|
18600|137|345.33|1|345|
18600|405|957.67|1|958|
18600|601|685.47|1|685|
18600|869|299.64|1|300|
18601|138|423.08|1|423|
18601|406|944.26|1|944|
18601|602|788.04|1|788|
18601|870|897.85|1|898|
18602|139|324.46|1|324|
18602|407|829.56|1|830|
18602|603|239.30|1|239|
18602|871|177.55|1|178|
18603|140|660.93|1|661|
18603|408|440.27|1|440|
18603|604|440.10|1|440|
18603|872|418.48|1|418|
18604|141|298.80|1|299|
18604|409|179.11|1|179|
18604|605|143.32|1|143|
18604|873|385.23|1|385|
18605|142|632.72|1|633|
18605|410|970.37|1|970|
18605|606|512.40|1|512|
18605|874|684.12|1|684|
18606|143|15.54|1|16|
18606|411|768.56|1|769|
18606|607|424.95|1|425|
18606|875|531.91|1|532|
18607|144|154.33|1|154|
18607|412|583.45|1|583|
18607|608|174.35|1|174|
18607|876|465.65|1|466|
18608|145|540.33|1|540|
18608|413|536.84|1|537|
18608|609|16.57|1|17|
18608|877|93.16|1|93|
18609|146|619.53|1|620|
18609|414|949.82|1|950|
18609|610|814.79|1|815|
18609|878|977.16|1|977|
18610|147|320.00|1|320|
18610|415|864.86|1|865|
18610|611|672.38|1|672|
18610|879|227.54|1|228|
18611|148|214.94|1|215|
18611|416|374.26|1|374|
18611|612|419.45|1|419|
18611|880|996.21|1|996|
18612|149|616.17|1|616|
18612|417|575.71|1|576|
18612|613|707.37|1|707|
18612|881|845.62|1|846|
18613|150|456.70|1|457|
18613|418|669.96|1|670|
18613|614|779.77|1|780|
18613|882|772.85|1|773|
18614|151|544.76|1|545|
18614|419|185.93|1|186|
18614|615|432.28|1|432|
18614|883|757.34|1|757|
18615|152|653.34|1|653|
18615|420|866.43|1|866|
18615|616|313.14|1|313|
18615|884|390.60|1|391|
18616|153|627.71|1|628|
18616|421|668.64|1|669|
18616|617|820.07|1|820|
18616|885|810.19|1|810|
18617|154|149.34|1|149|
18617|422|758.39|1|758|
18617|618|273.22|1|273|
18617|886|846.18|1|846|
18618|155|738.01|1|738|
18618|423|214.38|1|214|
18618|619|197.30|1|197|
18618|887|641.27|1|641|
18619|156|869.86|1|870|
18619|424|565.44|1|565|
18619|620|903.43|1|903|
18619|888|275.72|1|276|
18620|157|388.34|1|388|
18620|425|527.12|1|527|
18620|621|47.83|1|48|
18620|889|997.17|1|997|
18621|158|685.05|1|685|
18621|426|244.62|1|245|
18621|622|375.07|1|375|
18621|890|358.92|1|359|
18622|159|85.96|1|86|
18622|427|404.94|1|405|
18622|623|737.36|1|737|
18622|891|296.24|1|296|
18623|160|319.07|1|319|
18623|428|111.87|1|112|
18623|624|883.06|1|883|
18623|892|622.34|1|622|
18624|161|71.29|1|71|
18624|429|538.08|1|538|
18624|625|348.08|1|348|
18624|893|265.86|1|266|
18625|162|433.45|1|433|
18625|430|444.05|1|444|
18625|626|666.46|1|666|
18625|894|502.75|1|503|
18626|163|644.10|1|644|
18626|431|370.24|1|370|
18626|627|776.07|1|776|
18626|895|523.81|1|524|
18627|164|377.26|1|377|
18627|432|234.93|1|235|
18627|628|58.51|1|59|
18627|896|565.04|1|565|
18628|165|579.30|1|579|
18628|433|261.62|1|262|
18628|629|595.34|1|595|
18628|897|110.40|1|110|
18629|166|355.56|1|356|
18629|434|104.46|1|104|
18629|630|593.72|1|594|
18629|898|780.93|1|781|
18630|167|400.29|1|400|
18630|435|573.17|1|573|
18630|631|701.75|1|702|
18630|899|258.34|1|258|
18631|168|493.18|1|493|
18631|436|271.11|1|271|
18631|632|143.85|1|144|
18631|900|290.32|1|290|
18632|169|555.23|1|555|
18632|437|229.28|1|229|
18632|633|347.02|1|347|
18632|901|369.74|1|370|
18633|170|351.38|1|351|
18633|438|718.91|1|719|
18633|634|598.06|1|598|
18633|902|888.75|1|889|
18634|171|957.76|1|958|
18634|439|247.91|1|248|
18634|635|990.59|1|991|
18634|903|624.64|1|625|
18635|172|682.72|1|683|
18635|440|149.55|1|150|
18635|636|959.92|1|960|
18635|904|613.68|1|614|
18636|173|660.29|1|660|
18636|441|764.80|1|765|
18636|637|183.27|1|183|
18636|905|451.65|1|452|
18637|174|894.22|1|894|
18637|442|265.49|1|265|
18637|638|994.06|1|994|
18637|906|991.97|1|992|
18638|175|195.94|1|196|
18638|443|710.95|1|711|
18638|639|838.80|1|839|
18638|907|968.45|1|968|
18639|176|641.67|1|642|
18639|444|529.59|1|530|
18639|640|119.27|1|119|
18639|908|848.41|1|848|
18640|177|679.20|1|679|
18640|445|836.77|1|837|
18640|641|918.57|1|919|
18640|909|955.35|1|955|
18641|178|928.49|1|928|
18641|446|919.75|1|920|
18641|642|712.99|1|713|
18641|910|295.58|1|296|
18642|179|32.61|1|33|
18642|447|849.76|1|850|
18642|643|895.37|1|895|
18642|911|603.60|1|604|
18643|180|816.69|1|817|
18643|448|989.99|1|990|
18643|644|400.81|1|401|
18643|912|392.28|1|392|
18644|181|375.25|1|375|
18644|449|278.36|1|278|
18644|645|552.07|1|552|
18644|913|115.26|1|115|
18645|182|116.93|1|117|
18645|450|467.13|1|467|
18645|646|253.52|1|254|
18645|914|363.76|1|364|
18646|183|605.70|1|606|
18646|451|371.41|1|371|
18646|647|146.79|1|147|
18646|915|752.12|1|752|
18647|184|446.01|1|446|
18647|452|803.91|1|804|
18647|648|789.18|1|789|
18647|916|139.28|1|139|
18648|185|783.96|1|784|
18648|453|290.47|1|290|
18648|649|986.19|1|986|
18648|917|529.88|1|530|
18649|186|933.14|1|933|
18649|454|55.04|1|55|
18649|650|971.84|1|972|
18649|918|233.22|1|233|
18650|187|826.83|1|827|
18650|455|507.76|1|508|
18650|651|167.87|1|168|
18650|919|492.55|1|493|
18651|188|177.48|1|177|
18651|456|110.49|1|110|
18651|652|714.90|1|715|
18651|920|518.37|1|518|
18652|189|895.19|1|895|
18652|457|684.46|1|684|
18652|653|189.28|1|189|
18652|921|585.88|1|586|
18653|190|991.32|1|991|
18653|458|933.07|1|933|
18653|654|331.17|1|331|
18653|922|688.06|1|688|
18654|191|947.31|1|947|
18654|459|500.02|1|500|
18654|655|857.25|1|857|
18654|923|383.73|1|384|
18655|192|373.78|1|374|
18655|460|570.70|1|571|
18655|656|488.19|1|488|
18655|924|440.34|1|440|
18656|193|627.60|1|628|
18656|461|797.10|1|797|
18656|657|479.93|1|480|
18656|925|453.43|1|453|
18657|194|105.79|1|106|
18657|462|55.58|1|56|
18657|658|351.86|1|352|
18657|926|768.43|1|768|
18658|195|643.60|1|644|
18658|463|895.03|1|895|
18658|659|333.41|1|333|
18658|927|473.94|1|474|
18659|196|585.51|1|586|
18659|464|624.72|1|625|
18659|660|942.19|1|942|
18659|928|409.32|1|409|
18660|197|67.53|1|68|
18660|465|300.07|1|300|
18660|661|268.26|1|268|
18660|929|411.97|1|412|
18661|198|569.85|1|570|
18661|466|250.86|1|251|
18661|662|607.65|1|608|
18661|930|158.96|1|159|
18662|199|901.84|1|902|
18662|467|516.47|1|516|
18662|663|706.73|1|707|
18662|931|967.66|1|968|
18663|200|178.70|1|179|
18663|468|593.18|1|593|
18663|664|255.18|1|255|
18663|932|253.92|1|254|
18664|201|562.14|1|562|
18664|469|565.56|1|566|
18664|665|756.31|1|756|
18664|933|80.02|1|80|
18665|202|50.38|1|50|
18665|470|807.25|1|807|
18665|666|94.90|1|95|
18665|934|810.45|1|810|
18666|203|956.86|1|957|
18666|471|173.23|1|173|
18666|667|170.50|1|171|
18666|935|637.18|1|637|
18667|204|190.26|1|190|
18667|472|68.05|1|68|
18667|668|581.20|1|581|
18667|936|178.38|1|178|
18668|205|65.35|1|65|
18668|473|672.09|1|672|
18668|669|165.50|1|166|
18668|937|511.11|1|511|
18669|206|568.90|1|569|
18669|474|195.11|1|195|
18669|670|208.02|1|208|
18669|938|849.06|1|849|
18670|207|697.75|1|698|
18670|475|995.68|1|996|
18670|671|802.72|1|803|
18670|939|893.65|1|894|
18671|208|532.83|1|533|
18671|476|337.57|1|338|
18671|672|265.45|1|265|
18671|940|176.79|1|177|
18672|209|355.63|1|356|
18672|477|327.28|1|327|
18672|673|346.00|1|346|
18672|941|184.45|1|184|
18673|210|573.53|1|574|
18673|478|175.29|1|175|
18673|674|375.30|1|375|
18673|942|213.29|1|213|
18674|211|40.66|1|41|
18674|479|279.04|1|279|
18674|675|333.62|1|334|
18674|943|46.83|1|47|
18675|212|790.29|1|790|
18675|480|845.24|1|845|
18675|676|674.93|1|675|
18675|944|6.75|1|7|
18676|213|659.69|1|660|
18676|481|575.60|1|576|
18676|677|251.26|1|251|
18676|945|445.82|1|446|
18677|214|528.32|1|528|
18677|482|615.74|1|616|
18677|678|2.53|1|3|
18677|946|755.08|1|755|
18678|215|854.46|1|854|
18678|483|341.67|1|342|
18678|679|305.87|1|306|
18678|947|172.05|1|172|
18679|216|884.15|1|884|
18679|484|816.24|1|816|
18679|680|396.98|1|397|
18679|948|988.53|1|989|
18680|217|107.06|1|107|
18680|485|319.67|1|320|
18680|681|451.17|1|451|
18680|949|649.14|1|649|
18681|218|15.11|1|15|
18681|486|405.54|1|406|
18681|682|213.91|1|214|
18681|950|956.73|1|957|
18682|219|846.22|1|846|
18682|487|790.06|1|790|
18682|683|897.96|1|898|
18682|951|243.32|1|243|
18683|220|102.81|1|103|
18683|488|947.37|1|947|
18683|684|17.79|1|18|
18683|952|541.91|1|542|
18684|221|880.94|1|881|
18684|489|851.75|1|852|
18684|685|481.52|1|482|
18684|953|116.42|1|116|
18685|222|130.89|1|131|
18685|490|336.57|1|337|
18685|686|778.67|1|779|
18685|954|275.85|1|276|
18686|223|230.50|1|231|
18686|491|35.42|1|35|
18686|687|642.32|1|642|
18686|955|449.07|1|449|
18687|224|883.34|1|883|
18687|492|226.45|1|226|
18687|688|95.74|1|96|
18687|956|882.96|1|883|
18688|225|32.80|1|33|
18688|493|3.72|1|4|
18688|689|55.52|1|56|
18688|957|341.53|1|342|
18689|226|616.64|1|617|
18689|494|386.27|1|386|
18689|690|870.59|1|871|
18689|958|686.61|1|687|
18690|227|108.10|1|108|
18690|495|930.88|1|931|
18690|691|704.74|1|705|
18690|959|637.90|1|638|
18691|228|662.03|1|662|
18691|496|109.99|1|110|
18691|692|66.39|1|66|
18691|960|214.90|1|215|
18692|229|338.66|1|339|
18692|497|719.52|1|720|
18692|693|696.42|1|696|
18692|961|589.65|1|590|
18693|230|114.36|1|114|
18693|498|223.82|1|224|
18693|694|265.75|1|266|
18693|962|170.29|1|170|
18694|231|760.72|1|761|
18694|499|391.88|1|392|
18694|695|723.89|1|724|
18694|963|795.40|1|795|
18695|232|420.85|1|421|
18695|500|539.44|1|539|
18695|696|146.29|1|146|
18695|964|416.09|1|416|
18696|233|222.45|1|222|
18696|501|619.55|1|620|
18696|697|638.86|1|639|
18696|965|190.32|1|190|
18697|234|495.12|1|495|
18697|502|67.32|1|67|
18697|698|408.35|1|408|
18697|966|132.74|1|133|
18698|235|1.10|1|1|
18698|503|698.83|1|699|
18698|699|870.82|1|871|
18698|967|691.81|1|692|
18699|236|4.52|1|5|
18699|504|343.12|1|343|
18699|700|120.89|1|121|
18699|968|1.65|1|2|
18700|237|294.75|1|295|
18700|505|981.80|1|982|
18700|701|836.54|1|837|
18700|969|904.98|1|905|
18701|238|857.71|1|858|
18701|506|86.12|1|86|
18701|702|660.78|1|661|
18701|970|921.95|1|922|
18702|239|714.45|1|714|
18702|507|866.37|1|866|
18702|703|47.81|1|48|
18702|971|565.24|1|565|
18703|240|503.94|1|504|
18703|508|311.78|1|312|
18703|704|706.86|1|707|
18703|972|165.85|1|166|
18704|241|910.80|1|911|
18704|509|216.36|1|216|
18704|705|535.14|1|535|
18704|973|245.65|1|246|
18705|242|417.29|1|417|
18705|510|676.75|1|677|
18705|706|245.64|1|246|
18705|974|772.61|1|773|
18706|243|791.97|1|792|
18706|511|124.28|1|124|
18706|707|590.36|1|590|
18706|975|289.27|1|289|
18707|244|361.80|1|362|
18707|512|18.81|1|19|
18707|708|34.51|1|35|
18707|976|907.18|1|907|
18708|245|990.37|1|990|
18708|513|861.33|1|861|
18708|709|742.38|1|742|
18708|977|879.76|1|880|
18709|246|803.64|1|804|
18709|514|470.73|1|471|
18709|710|958.46|1|958|
18709|978|97.04|1|97|
18710|247|449.84|1|450|
18710|515|154.09|1|154|
18710|711|726.71|1|727|
18710|979|157.17|1|157|
18711|248|214.82|1|215|
18711|516|235.01|1|235|
18711|712|622.10|1|622|
18711|980|296.37|1|296|
18712|249|392.28|1|392|
18712|517|921.65|1|922|
18712|713|932.00|1|932|
18712|981|841.56|1|842|
18713|250|34.71|1|35|
18713|518|242.77|1|243|
18713|714|753.49|1|753|
18713|982|797.67|1|798|
18714|251|443.64|1|444|
18714|519|991.02|1|991|
18714|715|586.17|1|586|
18714|983|779.92|1|780|
18715|252|397.85|1|398|
18715|520|484.63|1|485|
18715|716|784.25|1|784|
18715|984|278.54|1|279|
18716|253|833.99|1|834|
18716|521|954.84|1|955|
18716|717|467.33|1|467|
18716|985|458.50|1|459|
18717|254|819.79|1|820|
18717|522|116.34|1|116|
18717|718|145.02|1|145|
18717|986|957.91|1|958|
18718|255|412.55|1|413|
18718|523|877.53|1|878|
18718|719|527.12|1|527|
18718|987|394.87|1|395|
18719|256|700.50|1|701|
18719|524|202.81|1|203|
18719|720|546.46|1|546|
18719|988|704.03|1|704|
18720|257|265.11|1|265|
18720|525|346.30|1|346|
18720|721|290.52|1|291|
18720|989|861.58|1|862|
18721|258|801.92|1|802|
18721|526|435.78|1|436|
18721|722|273.96|1|274|
18721|990|352.33|1|352|
18722|259|994.08|1|994|
18722|527|242.07|1|242|
18722|723|738.77|1|739|
18722|991|17.34|1|17|
18723|260|432.41|1|432|
18723|528|932.67|1|933|
18723|724|688.35|1|688|
18723|992|850.48|1|850|
18724|261|748.53|1|749|
18724|529|232.51|1|233|
18724|725|235.58|1|236|
18724|993|552.58|1|553|
18725|262|524.57|1|525|
18725|530|511.71|1|512|
18725|726|957.02|1|957|
18725|994|905.41|1|905|
18726|263|960.90|1|961|
18726|531|115.13|1|115|
18726|727|147.17|1|147|
18726|995|125.16|1|125|
18727|264|489.46|1|489|
18727|532|706.64|1|707|
18727|728|193.43|1|193|
18727|996|542.76|1|543|
18728|265|107.82|1|108|
18728|533|269.53|1|270|
18728|729|610.65|1|611|
18728|997|645.81|1|646|
18729|266|410.35|1|410|
18729|534|854.04|1|854|
18729|730|767.59|1|768|
18729|998|991.41|1|991|
18730|267|882.44|1|882|
18730|535|116.39|1|116|
18730|731|307.65|1|308|
18730|999|100.19|1|100|
18731|268|688.69|1|689|
18731|536|617.02|1|617|
18731|732|336.12|1|336|
18731|1000|36.40|1|36|
18732|1|822.07|1|822|
18732|269|479.54|1|480|
18732|537|797.52|1|798|
18732|733|843.55|1|844|
18733|2|764.32|1|764|
18733|270|903.17|1|903|
18733|538|911.29|1|911|
18733|734|498.08|1|498|
18734|3|172.70|1|173|
18734|271|741.19|1|741|
18734|539|772.23|1|772|
18734|735|556.41|1|556|
18735|4|578.14|1|578|
18735|272|701.38|1|701|
18735|540|985.52|1|986|
18735|736|1.45|1|1|
18736|5|689.82|1|690|
18736|273|634.39|1|634|
18736|541|961.76|1|962|
18736|737|359.22|1|359|
18737|6|480.25|1|480|
18737|274|768.18|1|768|
18737|542|833.16|1|833|
18737|738|506.44|1|506|
18738|7|746.36|1|746|
18738|275|720.29|1|720|
18738|543|106.33|1|106|
18738|739|994.52|1|995|
18739|8|297.70|1|298|
18739|276|607.53|1|608|
18739|544|152.96|1|153|
18739|740|89.40|1|89|
18740|9|28.53|1|29|
18740|277|257.26|1|257|
18740|545|266.67|1|267|
18740|741|593.20|1|593|
18741|10|322.91|1|323|
18741|278|723.67|1|724|
18741|546|75.13|1|75|
18741|742|597.26|1|597|
18742|11|641.64|1|642|
18742|279|69.00|1|69|
18742|547|28.35|1|28|
18742|743|303.64|1|304|
18743|12|600.00|1|600|
18743|280|519.12|1|519|
18743|548|827.21|1|827|
18743|744|246.52|1|247|
18744|13|8.93|1|9|
18744|281|568.83|1|569|
18744|549|137.62|1|138|
18744|745|896.64|1|897|
18745|14|213.95|1|214|
18745|282|681.39|1|681|
18745|550|757.43|1|757|
18745|746|496.32|1|496|
18746|15|178.93|1|179|
18746|283|580.18|1|580|
18746|551|52.42|1|52|
18746|747|966.79|1|967|
18747|16|698.71|1|699|
18747|284|179.70|1|180|
18747|552|472.82|1|473|
18747|748|99.29|1|99|
18748|17|103.04|1|103|
18748|285|775.31|1|775|
18748|553|771.88|1|772|
18748|749|749.35|1|749|
18749|18|239.99|1|240|
