5
ps_partkey|ps_suppkey|ps_supplycost|q9_annot1|q9_annot2|
5694|184|43.02|1|43|
5694|283|74.28|1|74|
5695|53|346.34|1|346|
5695|86|101.42|1|101|
5695|185|545.03|1|545|
5695|284|662.64|1|663|
5696|54|488.36|1|488|
5696|87|993.04|1|993|
5696|186|882.18|1|882|
5696|285|823.38|1|823|
5697|55|429.89|1|430|
5697|88|341.98|1|342|
5697|187|693.04|1|693|
5697|286|687.73|1|688|
5698|56|656.69|1|657|
5698|89|578.90|1|579|
5698|188|556.41|1|556|
5698|287|118.78|1|119|
5699|57|758.77|1|759|
5699|90|118.58|1|119|
5699|189|149.99|1|150|
5699|288|615.23|1|615|
5700|58|991.82|1|992|
5700|91|566.26|1|566|
5700|190|907.59|1|908|
5700|289|262.23|1|262|
5701|59|359.31|1|359|
5701|92|332.05|1|332|
5701|191|611.04|1|611|
5701|290|143.55|1|144|
5702|60|633.68|1|634|
5702|93|162.39|1|162|
5702|192|182.79|1|183|
5702|291|500.45|1|500|
5703|61|622.89|1|623|
5703|94|72.03|1|72|
5703|193|145.27|1|145|
5703|292|314.40|1|314|
5704|62|556.11|1|556|
5704|95|569.62|1|570|
5704|194|303.42|1|303|
5704|293|860.83|1|861|
5705|63|313.74|1|314|
5705|96|76.97|1|77|
5705|195|172.51|1|173|
5705|294|591.08|1|591|
5706|64|753.03|1|753|
5706|97|502.26|1|502|
5706|196|186.08|1|186|
5706|295|765.68|1|766|
5707|65|312.62|1|313|
5707|98|7.70|1|8|
5707|197|742.80|1|743|
5707|296|924.12|1|924|
5708|66|901.73|1|902|
5708|99|633.59|1|634|
5708|198|521.54|1|522|
5708|297|428.36|1|428|
5709|67|439.78|1|440|
5709|100|670.97|1|671|
5709|199|354.62|1|355|
5709|298|341.73|1|342|
5710|68|87.62|1|88|
5710|101|5.16|1|5|
5710|200|27.36|1|27|
5710|299|570.61|1|571|
5711|69|421.89|1|422|
5711|102|304.18|1|304|
5711|201|660.48|1|660|
5711|300|6.90|1|7|
5712|70|537.79|1|538|
5712|103|981.01|1|981|
5712|202|515.93|1|516|
5712|301|79.19|1|79|
5713|71|659.13|1|659|
5713|104|872.71|1|873|
5713|203|449.10|1|449|
5713|302|751.76|1|752|
5714|72|235.40|1|235|
5714|105|302.36|1|302|
5714|204|88.04|1|88|
5714|303|475.46|1|475|
5715|73|978.13|1|978|
5715|106|519.62|1|520|
5715|205|252.29|1|252|
5715|304|723.49|1|723|
5716|74|308.95|1|309|
5716|107|954.01|1|954|
5716|206|176.65|1|177|
5716|305|76.80|1|77|
5717|75|169.71|1|170|
5717|108|991.67|1|992|
5717|207|749.68|1|750|
5717|306|637.01|1|637|
5718|76|246.59|1|247|
5718|109|387.51|1|388|
5718|208|586.51|1|587|
5718|307|452.16|1|452|
5719|77|61.78|1|62|
5719|110|769.13|1|769|
5719|209|790.55|1|791|
5719|308|285.30|1|285|
5720|78|600.38|1|600|
5720|111|564.72|1|565|
5720|210|946.73|1|947|
5720|309|790.81|1|791|
5721|79|850.56|1|851|
5721|112|813.57|1|814|
5721|211|538.96|1|539|
5721|310|502.07|1|502|
5722|80|426.65|1|427|
5722|113|724.96|1|725|
5722|212|791.57|1|792|
5722|311|434.16|1|434|
5723|81|247.50|1|248|
5723|114|101.88|1|102|
5723|213|319.37|1|319|
5723|312|304.87|1|305|
5724|82|35.17|1|35|
5724|115|177.49|1|177|
5724|214|366.03|1|366|
5724|313|238.76|1|239|
5725|83|247.69|1|248|
5725|116|957.39|1|957|
5725|215|116.64|1|117|
5725|314|574.01|1|574|
5726|84|382.13|1|382|
5726|117|327.52|1|328|
5726|216|378.05|1|378|
5726|315|425.60|1|426|
5727|85|726.67|1|727|
5727|118|33.51|1|34|
5727|217|939.99|1|940|
5727|316|408.56|1|409|
5728|86|626.97|1|627|
5728|119|565.01|1|565|
5728|218|745.84|1|746|
5728|317|80.15|1|80|
5729|87|292.52|1|293|
5729|120|232.84|1|233|
5729|219|491.50|1|492|
5729|318|144.62|1|145|
5730|88|162.77|1|163|
5730|121|561.30|1|561|
5730|220|327.79|1|328|
5730|319|946.04|1|946|
5731|89|425.01|1|425|
5731|122|677.01|1|677|
5731|221|2.89|1|3|
5731|320|954.38|1|954|
5732|90|775.84|1|776|
5732|123|504.12|1|504|
5732|222|376.15|1|376|
5732|321|550.68|1|551|
5733|91|233.76|1|234|
5733|124|746.07|1|746|
5733|223|825.87|1|826|
5733|322|371.80|1|372|
5734|92|677.83|1|678|
5734|125|933.27|1|933|
5734|224|222.79|1|223|
5734|323|398.04|1|398|
5735|93|970.70|1|971|
5735|126|830.67|1|831|
5735|225|98.47|1|98|
5735|324|847.30|1|847|
5736|94|428.50|1|429|
5736|127|61.90|1|62|
5736|226|573.05|1|573|
5736|325|990.04|1|990|
5737|95|667.91|1|668|
5737|128|269.71|1|270|
5737|227|747.20|1|747|
5737|326|874.39|1|874|
5738|96|285.91|1|286|
5738|129|5.25|1|5|
5738|228|655.03|1|655|
5738|327|270.81|1|271|
5739|97|148.65|1|149|
5739|130|381.35|1|381|
5739|229|949.48|1|949|
5739|328|902.65|1|903|
5740|98|911.65|1|912|
5740|131|143.92|1|144|
5740|230|491.78|1|492|
5740|329|804.86|1|805|
5741|99|459.43|1|459|
5741|132|488.13|1|488|
5741|231|451.29|1|451|
5741|330|548.70|1|549|
5742|1|98.87|1|99|
5742|100|627.98|1|628|
5742|133|486.80|1|487|
5742|232|59.73|1|60|
5743|2|160.40|1|160|
5743|101|746.86|1|747|
5743|134|181.16|1|181|
5743|233|44.46|1|44|
5744|3|662.25|1|662|
5744|102|787.93|1|788|
5744|135|128.43|1|128|
5744|234|889.84|1|890|
5745|4|742.47|1|742|
5745|103|239.07|1|239|
5745|136|140.46|1|140|
5745|235|248.37|1|248|
5746|5|539.08|1|539|
5746|104|554.53|1|555|
5746|137|214.23|1|214|
5746|236|456.87|1|457|
5747|6|999.02|1|999|
5747|105|371.60|1|372|
5747|138|556.55|1|557|
5747|237|510.16|1|510|
5748|7|343.40|1|343|
5748|106|542.14|1|542|
5748|139|6.40|1|6|
5748|238|881.03|1|881|
5749|8|944.95|1|945|
5749|107|717.06|1|717|
5749|140|2.56|1|3|
5749|239|281.73|1|282|
5750|9|699.67|1|700|
5750|108|198.40|1|198|
5750|141|812.39|1|812|
5750|240|645.72|1|646|
5751|10|222.89|1|223|
5751|109|45.18|1|45|
5751|142|151.01|1|151|
5751|241|765.41|1|765|
5752|11|424.30|1|424|
5752|110|598.58|1|599|
5752|143|333.40|1|333|
5752|242|280.69|1|281|
5753|12|571.31|1|571|
5753|111|822.74|1|823|
5753|144|487.33|1|487|
5753|243|1.92|1|2|
5754|13|263.02|1|263|
5754|112|279.25|1|279|
5754|145|768.56|1|769|
5754|244|242.87|1|243|
5755|14|51.51|1|52|
5755|113|839.05|1|839|
5755|146|193.59|1|194|
5755|245|188.47|1|188|
5756|15|626.05|1|626|
5756|114|631.72|1|632|
5756|147|107.64|1|108|
5756|246|169.13|1|169|
5757|16|217.53|1|218|
5757|115|857.24|1|857|
5757|148|115.73|1|116|
5757|247|253.09|1|253|
5758|17|463.65|1|464|
5758|116|469.45|1|469|
5758|149|158.06|1|158|
5758|248|372.70|1|373|
5759|18|721.79|1|722|
5759|117|407.68|1|408|
5759|150|179.82|1|180|
5759|249|554.60|1|555|
5760|19|776.65|1|777|
5760|118|437.02|1|437|
5760|151|920.81|1|921|
5760|250|586.59|1|587|
5761|20|991.48|1|991|
5761|119|596.47|1|596|
5761|152|615.80|1|616|
5761|251|250.82|1|251|
5762|21|369.62|1|370|
5762|120|674.96|1|675|
5762|153|89.65|1|90|
5762|252|451.04|1|451|
5763|22|991.51|1|992|
5763|121|79.90|1|80|
5763|154|511.54|1|512|
5763|253|265.03|1|265|
5764|23|916.82|1|917|
5764|122|544.70|1|545|
5764|155|496.92|1|497|
5764|254|321.97|1|322|
5765|24|660.33|1|660|
5765|123|385.02|1|385|
5765|156|169.51|1|170|
5765|255|106.18|1|106|
5766|25|984.58|1|985|
5766|124|430.53|1|431|
5766|157|787.09|1|787|
5766|256|933.55|1|934|
5767|26|281.43|1|281|
5767|125|986.02|1|986|
5767|158|406.79|1|407|
5767|257|902.12|1|902|
5768|27|418.56|1|419|
5768|126|984.55|1|985|
5768|159|795.96|1|796|
5768|258|213.58|1|214|
5769|28|934.26|1|934|
5769|127|867.95|1|868|
5769|160|30.60|1|31|
5769|259|117.67|1|118|
5770|29|833.80|1|834|
5770|128|809.04|1|809|
5770|161|409.63|1|410|
5770|260|814.60|1|815|
5771|30|602.43|1|602|
5771|129|268.07|1|268|
5771|162|294.78|1|295|
5771|261|553.76|1|554|
5772|31|199.12|1|199|
5772|130|139.90|1|140|
5772|163|160.24|1|160|
5772|262|12.00|1|12|
5773|32|459.91|1|460|
5773|131|555.18|1|555|
5773|164|846.86|1|847|
5773|263|524.63|1|525|
5774|33|267.49|1|267|
5774|132|441.73|1|442|
5774|165|442.82|1|443|
5774|264|49.34|1|49|
5775|34|428.60|1|429|
5775|133|850.68|1|851|
5775|166|856.57|1|857|
5775|265|912.89|1|913|
5776|35|228.36|1|228|
5776|134|75.75|1|76|
5776|167|771.86|1|772|
5776|266|842.32|1|842|
5777|36|588.73|1|589|
5777|135|919.21|1|919|
5777|168|708.39|1|708|
5777|267|999.09|1|999|
5778|37|289.56|1|290|
5778|136|789.46|1|789|
5778|169|755.39|1|755|
5778|268|619.25|1|619|
5779|38|197.72|1|198|
5779|137|684.32|1|684|
5779|170|789.01|1|789|
5779|269|279.13|1|279|
5780|39|871.53|1|872|
5780|138|634.89|1|635|
5780|171|93.41|1|93|
5780|270|799.74|1|800|
5781|40|304.72|1|305|
5781|139|739.67|1|740|
5781|172|402.33|1|402|
5781|271|909.08|1|909|
5782|41|37.54|1|38|
5782|140|861.73|1|862|
5782|173|284.66|1|285|
5782|272|333.39|1|333|
5783|42|6.37|1|6|
5783|141|378.73|1|379|
5783|174|784.08|1|784|
5783|273|385.63|1|386|
5784|43|483.01|1|483|
5784|142|183.42|1|183|
5784|175|829.26|1|829|
5784|274|433.93|1|434|
5785|44|827.51|1|828|
5785|143|927.15|1|927|
5785|176|131.79|1|132|
5785|275|383.07|1|383|
5786|45|764.99|1|765|
5786|144|228.24|1|228|
5786|177|289.67|1|290|
5786|276|490.65|1|491|
5787|46|274.24|1|274|
5787|145|958.98|1|959|
5787|178|172.27|1|172|
5787|277|455.49|1|455|
5788|47|274.84|1|275|
5788|146|32.95|1|33|
5788|179|861.60|1|862|
5788|278|443.66|1|444|
5789|48|806.35|1|806|
5789|147|97.30|1|97|
5789|180|545.21|1|545|
5789|279|607.51|1|608|
5790|49|823.15|1|823|
5790|148|725.26|1|725|
5790|181|250.65|1|251|
5790|280|86.99|1|87|
5791|50|456.43|1|456|
5791|149|139.03|1|139|
5791|182|762.26|1|762|
5791|281|188.26|1|188|
5792|51|36.18|1|36|
5792|150|21.17|1|21|
5792|183|316.13|1|316|
5792|282|786.97|1|787|
5793|52|340.32|1|340|
5793|151|606.30|1|606|
5793|184|382.10|1|382|
5793|283|651.65|1|652|
5794|53|587.16|1|587|
5794|152|395.44|1|395|
5794|185|503.02|1|503|
5794|284|874.26|1|874|
5795|54|796.16|1|796|
5795|153|607.46|1|607|
5795|186|90.55|1|91|
5795|285|666.59|1|667|
5796|55|216.68|1|217|
5796|154|669.69|1|670|
5796|187|962.13|1|962|
5796|286|746.21|1|746|
5797|56|1.15|1|1|
5797|155|628.11|1|628|
5797|188|876.55|1|877|
5797|287|976.76|1|977|
5798|57|616.78|1|617|
5798|156|731.30|1|731|
5798|189|339.18|1|339|
5798|288|509.84|1|510|
5799|58|544.60|1|545|
5799|157|485.96|1|486|
5799|190|423.22|1|423|
5799|289|418.65|1|419|
5800|59|125.46|1|125|
5800|158|938.88|1|939|
5800|191|878.71|1|879|
5800|290|357.17|1|357|
5801|60|958.76|1|959|
5801|159|91.21|1|91|
5801|192|724.68|1|725|
5801|291|957.86|1|958|
5802|61|549.07|1|549|
5802|160|586.28|1|586|
5802|193|697.12|1|697|
5802|292|339.06|1|339|
5803|62|775.08|1|775|
5803|161|918.24|1|918|
5803|194|685.58|1|686|
5803|293|264.48|1|264|
5804|63|907.36|1|907|
5804|162|448.61|1|449|
5804|195|445.34|1|445|
5804|294|580.35|1|580|
5805|64|41.57|1|42|
5805|163|642.79|1|643|
5805|196|547.30|1|547|
5805|295|860.26|1|860|
5806|65|954.41|1|954|
5806|164|929.80|1|930|
5806|197|400.93|1|401|
5806|296|437.64|1|438|
5807|66|920.13|1|920|
5807|165|294.70|1|295|
5807|198|846.46|1|846|
5807|297|766.58|1|767|
5808|67|235.78|1|236|
5808|166|967.58|1|968|
5808|199|189.61|1|190|
5808|298|121.08|1|121|
5809|68|957.30|1|957|
5809|167|462.72|1|463|
5809|200|576.37|1|576|
5809|299|883.26|1|883|
5810|69|351.67|1|352|
5810|168|717.49|1|717|
5810|201|875.22|1|875|
5810|300|687.97|1|688|
5811|70|459.11|1|459|
5811|169|158.26|1|158|
5811|202|72.18|1|72|
5811|301|654.21|1|654|
5812|71|715.52|1|716|
5812|170|894.47|1|894|
5812|203|689.15|1|689|
5812|302|257.70|1|258|
5813|72|586.54|1|587|
5813|171|36.64|1|37|
5813|204|580.42|1|580|
5813|303|92.86|1|93|
5814|73|932.46|1|932|
5814|172|638.34|1|638|
5814|205|648.24|1|648|
5814|304|83.79|1|84|
5815|74|263.50|1|264|
5815|173|323.45|1|323|
5815|206|547.45|1|547|
5815|305|410.49|1|410|
5816|75|543.97|1|544|
5816|174|783.64|1|784|
5816|207|861.56|1|862|
5816|306|806.62|1|807|
5817|76|258.13|1|258|
5817|175|969.86|1|970|
5817|208|897.97|1|898|
5817|307|460.13|1|460|
5818|77|621.58|1|622|
5818|176|448.03|1|448|
5818|209|926.40|1|926|
5818|308|644.53|1|645|
5819|78|980.15|1|980|
5819|177|980.73|1|981|
5819|210|721.01|1|721|
5819|309|326.25|1|326|
5820|79|780.30|1|780|
5820|178|773.82|1|774|
5820|211|675.35|1|675|
5820|310|114.10|1|114|
5821|80|693.04|1|693|
5821|179|767.27|1|767|
5821|212|698.93|1|699|
5821|311|750.04|1|750|
5822|81|404.35|1|404|
5822|180|959.06|1|959|
5822|213|563.68|1|564|
5822|312|352.07|1|352|
5823|82|240.66|1|241|
5823|181|98.08|1|98|
5823|214|129.01|1|129|
5823|313|702.88|1|703|
5824|83|930.32|1|930|
5824|182|672.29|1|672|
5824|215|389.97|1|390|
5824|314|932.54|1|933|
5825|84|251.46|1|251|
5825|183|745.64|1|746|
5825|216|694.20|1|694|
5825|315|197.40|1|197|
5826|85|168.89|1|169|
5826|184|585.18|1|585|
5826|217|672.65|1|673|
5826|316|649.32|1|649|
5827|86|475.41|1|475|
5827|185|370.12|1|370|
5827|218|172.94|1|173|
5827|317|730.77|1|731|
5828|87|620.71|1|621|
5828|186|822.32|1|822|
5828|219|69.89|1|70|
5828|318|128.89|1|129|
5829|88|13.33|1|13|
5829|187|525.45|1|525|
5829|220|767.82|1|768|
5829|319|770.09|1|770|
5830|89|312.73|1|313|
5830|188|597.99|1|598|
5830|221|170.38|1|170|
5830|320|663.12|1|663|
5831|90|333.51|1|334|
5831|189|51.57|1|52|
5831|222|716.94|1|717|
5831|321|830.20|1|830|
5832|91|410.56|1|411|
5832|190|326.93|1|327|
5832|223|796.20|1|796|
5832|322|258.22|1|258|
5833|92|480.12|1|480|
5833|191|619.95|1|620|
5833|224|335.78|1|336|
5833|323|291.33|1|291|
5834|93|991.65|1|992|
5834|192|450.05|1|450|
5834|225|53.39|1|53|
5834|324|555.99|1|556|
5835|94|538.35|1|538|
5835|193|347.90|1|348|
5835|226|714.28|1|714|
5835|325|107.01|1|107|
5836|95|636.71|1|637|
5836|194|115.06|1|115|
5836|227|279.43|1|279|
5836|326|355.65|1|356|
5837|96|970.69|1|971|
5837|195|861.86|1|862|
5837|228|49.68|1|50|
5837|327|111.61|1|112|
5838|97|113.76|1|114|
5838|196|81.57|1|82|
5838|229|883.73|1|884|
5838|328|789.95|1|790|
5839|98|130.48|1|130|
5839|197|476.89|1|477|
5839|230|484.49|1|484|
5839|329|213.20|1|213|
5840|99|983.22|1|983|
5840|198|665.29|1|665|
5840|231|243.69|1|244|
5840|330|75.12|1|75|
5841|1|876.37|1|876|
5841|100|41.24|1|41|
5841|199|23.02|1|23|
5841|232|812.82|1|813|
5842|2|809.22|1|809|
5842|101|242.63|1|243|
5842|200|130.55|1|131|
5842|233|511.34|1|511|
5843|3|381.50|1|382|
5843|102|407.20|1|407|
5843|201|769.82|1|770|
5843|234|591.44|1|591|
5844|4|855.93|1|856|
5844|103|159.50|1|160|
5844|202|669.05|1|669|
5844|235|506.47|1|506|
5845|5|212.64|1|213|
5845|104|709.20|1|709|
5845|203|599.65|1|600|
5845|236|134.21|1|134|
5846|6|489.81|1|490|
5846|105|601.19|1|601|
5846|204|427.51|1|428|
5846|237|538.60|1|539|
5847|7|912.54|1|913|
5847|106|446.98|1|447|
5847|205|98.40|1|98|
5847|238|549.92|1|550|
5848|8|51.08|1|51|
5848|107|621.62|1|622|
5848|206|197.03|1|197|
5848|239|691.45|1|691|
5849|9|842.52|1|843|
5849|108|497.40|1|497|
5849|207|355.72|1|356|
5849|240|73.38|1|73|
5850|10|918.78|1|919|
5850|109|446.96|1|447|
5850|208|740.29|1|740|
5850|241|719.62|1|720|
5851|11|777.27|1|777|
5851|110|776.69|1|777|
5851|209|53.61|1|54|
5851|242|702.97|1|703|
5852|12|80.43|1|80|
5852|111|351.60|1|352|
5852|210|492.25|1|492|
5852|243|112.51|1|113|
5853|13|461.84|1|462|
5853|112|104.50|1|105|
5853|211|398.45|1|398|
5853|244|621.70|1|622|
5854|14|916.95|1|917|
5854|113|720.42|1|720|
5854|212|305.24|1|305|
5854|245|621.90|1|622|
5855|15|570.09|1|570|
5855|114|332.42|1|332|
5855|213|820.04|1|820|
5855|246|497.47|1|497|
5856|16|953.19|1|953|
5856|115|417.30|1|417|
5856|214|725.40|1|725|
5856|247|278.40|1|278|
5857|17|421.06|1|421|
5857|116|971.56|1|972|
5857|215|534.39|1|534|
5857|248|150.45|1|150|
5858|18|666.07|1|666|
5858|117|936.36|1|936|
5858|216|280.09|1|280|
5858|249|616.95|1|617|
5859|19|413.65|1|414|
5859|118|319.12|1|319|
5859|217|958.58|1|959|
5859|250|336.68|1|337|
5860|20|788.11|1|788|
5860|119|128.61|1|129|
5860|218|33.78|1|34|
5860|251|101.56|1|102|
5861|21|152.77|1|153|
5861|120|409.12|1|409|
5861|219|169.29|1|169|
5861|252|632.61|1|633|
5862|22|497.81|1|498|
5862|121|321.02|1|321|
5862|220|930.88|1|931|
5862|253|408.90|1|409|
5863|23|139.77|1|140|
5863|122|729.65|1|730|
5863|221|685.88|1|686|
5863|254|10.69|1|11|
5864|24|724.27|1|724|
5864|123|192.96|1|193|
5864|222|487.51|1|488|
5864|255|263.05|1|263|
5865|25|417.85|1|418|
5865|124|45.63|1|46|
5865|223|900.91|1|901|
5865|256|957.47|1|957|
5866|26|503.97|1|504|
5866|125|899.90|1|900|
5866|224|807.29|1|807|
5866|257|926.57|1|927|
5867|27|574.06|1|574|
5867|126|967.22|1|967|
5867|225|355.52|1|356|
5867|258|877.35|1|877|
5868|28|621.10|1|621|
5868|127|352.71|1|353|
5868|226|190.39|1|190|
5868|259|468.94|1|469|
5869|29|291.97|1|292|
5869|128|337.40|1|337|
5869|227|548.16|1|548|
5869|260|315.51|1|316|
5870|30|410.29|1|410|
5870|129|874.63|1|875|
5870|228|799.89|1|800|
5870|261|291.98|1|292|
5871|31|863.60|1|864|
5871|130|157.03|1|157|
5871|229|2.83|1|3|
5871|262|405.48|1|405|
5872|32|237.34|1|237|
5872|131|144.56|1|145|
5872|230|309.77|1|310|
5872|263|919.30|1|919|
5873|33|234.39|1|234|
5873|132|625.25|1|625|
5873|231|179.06|1|179|
5873|264|755.66|1|756|
5874|34|750.83|1|751|
5874|133|948.48|1|948|
5874|232|213.43|1|213|
5874|265|628.91|1|629|
5875|35|170.99|1|171|
5875|134|994.65|1|995|
5875|233|950.05|1|950|
5875|266|920.84|1|921|
5876|36|808.76|1|809|
5876|135|507.49|1|507|
5876|234|19.26|1|19|
5876|267|629.98|1|630|
5877|37|869.13|1|869|
5877|136|218.97|1|219|
5877|235|216.93|1|217|
5877|268|295.75|1|296|
5878|38|68.38|1|68|
5878|137|728.09|1|728|
5878|236|333.40|1|333|
5878|269|841.48|1|841|
5879|39|817.37|1|817|
5879|138|348.34|1|348|
5879|237|637.06|1|637|
5879|270|195.95|1|196|
5880|40|491.73|1|492|
5880|139|953.06|1|953|
5880|238|233.29|1|233|
5880|271|869.74|1|870|
5881|41|61.62|1|62|
5881|140|883.13|1|883|
5881|239|758.39|1|758|
5881|272|28.64|1|29|
5882|42|358.67|1|359|
5882|141|422.26|1|422|
5882|240|216.84|1|217|
5882|273|186.05|1|186|
5883|43|193.53|1|194|
5883|142|173.35|1|173|
5883|241|679.00|1|679|
5883|274|252.02|1|252|
5884|44|974.12|1|974|
5884|143|528.71|1|529|
5884|242|87.40|1|87|
5884|275|539.82|1|540|
5885|45|609.41|1|609|
5885|144|753.69|1|754|
5885|243|6.28|1|6|
5885|276|615.70|1|616|
5886|46|218.63|1|219|
5886|145|350.58|1|351|
5886|244|219.15|1|219|
5886|277|953.18|1|953|
5887|47|356.67|1|357|
5887|146|781.22|1|781|
5887|245|213.65|1|214|
5887|278|121.50|1|122|
5888|48|15.60|1|16|
5888|147|733.15|1|733|
5888|246|548.68|1|549|
5888|279|713.56|1|714|
5889|49|489.50|1|490|
5889|148|481.73|1|482|
5889|247|640.87|1|641|
5889|280|44.00|1|44|
5890|50|222.67|1|223|
5890|149|422.49|1|422|
5890|248|41.51|1|42|
5890|281|106.87|1|107|
5891|51|90.83|1|91|
5891|150|274.57|1|275|
5891|249|512.31|1|512|
5891|282|690.98|1|691|
5892|52|220.43|1|220|
5892|151|670.90|1|671|
5892|250|182.65|1|183|
5892|283|106.87|1|107|
5893|53|186.53|1|187|
5893|152|433.13|1|433|
5893|251|11.00|1|11|
5893|284|59.02|1|59|
5894|54|262.32|1|262|
5894|153|414.29|1|414|
5894|252|117.62|1|118|
5894|285|272.53|1|273|
5895|55|698.97|1|699|
5895|154|510.85|1|511|
5895|253|666.86|1|667|
5895|286|985.60|1|986|
5896|56|642.07|1|642|
5896|155|205.12|1|205|
5896|254|77.36|1|77|
5896|287|248.60|1|249|
5897|57|880.32|1|880|
5897|156|407.19|1|407|
5897|255|630.60|1|631|
5897|288|802.06|1|802|
5898|58|792.02|1|792|
5898|157|975.79|1|976|
5898|256|682.84|1|683|
5898|289|213.36|1|213|
5899|59|488.89|1|489|
5899|158|165.73|1|166|
5899|257|368.78|1|369|
5899|290|127.99|1|128|
5900|60|468.33|1|468|
5900|159|354.09|1|354|
5900|258|427.59|1|428|
5900|291|462.28|1|462|
5901|61|921.19|1|921|
5901|160|76.00|1|76|
5901|259|940.48|1|940|
5901|292|923.98|1|924|
5902|62|568.08|1|568|
5902|161|362.15|1|362|
5902|260|24.46|1|24|
5902|293|609.93|1|610|
5903|63|935.35|1|935|
5903|162|215.02|1|215|
5903|261|661.59|1|662|
5903|294|711.06|1|711|
5904|64|300.58|1|301|
5904|163|112.33|1|112|
5904|262|40.44|1|40|
5904|295|698.90|1|699|
5905|65|694.32|1|694|
5905|164|316.65|1|317|
5905|263|552.65|1|553|
5905|296|602.15|1|602|
5906|66|669.73|1|670|
5906|165|484.61|1|485|
5906|264|97.66|1|98|
5906|297|911.12|1|911|
5907|67|59.51|1|60|
5907|166|518.38|1|518|
5907|265|377.03|1|377|
5907|298|220.57|1|221|
5908|68|503.60|1|504|
5908|167|713.07|1|713|
5908|266|713.57|1|714|
5908|299|349.23|1|349|
5909|69|51.18|1|51|
5909|168|352.56|1|353|
5909|267|673.80|1|674|
5909|300|180.27|1|180|
5910|70|980.65|1|981|
5910|169|447.73|1|448|
5910|268|676.11|1|676|
5910|301|100.67|1|101|
5911|71|989.01|1|989|
5911|170|977.84|1|978|
5911|269|119.76|1|120|
5911|302|883.62|1|884|
5912|72|397.67|1|398|
5912|171|467.84|1|468|
5912|270|122.63|1|123|
5912|303|52.02|1|52|
5913|73|802.27|1|802|
5913|172|299.55|1|300|
5913|271|822.63|1|823|
5913|304|297.53|1|298|
5914|74|553.10|1|553|
5914|173|447.64|1|448|
5914|272|195.62|1|196|
5914|305|857.98|1|858|
5915|75|61.62|1|62|
5915|174|989.32|1|989|
5915|273|173.67|1|174|
5915|306|383.08|1|383|
5916|76|286.18|1|286|
5916|175|933.60|1|934|
5916|274|900.87|1|901|
5916|307|62.06|1|62|
5917|77|854.60|1|855|
5917|176|697.32|1|697|
5917|275|743.16|1|743|
5917|308|165.04|1|165|
5918|78|168.67|1|169|
5918|177|868.74|1|869|
5918|276|610.71|1|611|
5918|309|881.19|1|881|
5919|79|467.88|1|468|
5919|178|633.59|1|634|
5919|277|554.81|1|555|
5919|310|678.11|1|678|
5920|80|3.27|1|3|
5920|179|227.72|1|228|
5920|278|279.29|1|279|
5920|311|121.96|1|122|
5921|81|614.45|1|614|
5921|180|573.96|1|574|
5921|279|433.17|1|433|
5921|312|13.40|1|13|
5922|82|888.16|1|888|
5922|181|420.73|1|421|
5922|280|418.27|1|418|
5922|313|688.77|1|689|
5923|83|900.67|1|901|
5923|182|855.46|1|855|
5923|281|256.82|1|257|
5923|314|111.13|1|111|
5924|84|970.96|1|971|
5924|183|287.01|1|287|
5924|282|851.52|1|852|
5924|315|834.22|1|834|
5925|85|754.65|1|755|
5925|184|309.64|1|310|
5925|283|527.73|1|528|
5925|316|969.44|1|969|
5926|86|545.70|1|546|
5926|185|944.39|1|944|
5926|284|329.48|1|329|
5926|317|557.33|1|557|
5927|87|393.84|1|394|
5927|186|107.51|1|108|
5927|285|913.40|1|913|
5927|318|289.90|1|290|
5928|88|337.34|1|337|
5928|187|628.66|1|629|
5928|286|626.91|1|627|
5928|319|38.34|1|38|
5929|89|33.92|1|34|
5929|188|903.04|1|903|
5929|287|736.82|1|737|
5929|320|164.10|1|164|
5930|90|166.67|1|167|
5930|189|298.67|1|299|
5930|288|2.87|1|3|
5930|321|203.87|1|204|
5931|91|666.90|1|667|
5931|190|993.13|1|993|
5931|289|328.26|1|328|
5931|322|563.46|1|563|
5932|92|36.22|1|36|
5932|191|562.48|1|562|
5932|290|269.44|1|269|
5932|323|721.41|1|721|
5933|93|523.37|1|523|
5933|192|213.61|1|214|
5933|291|922.91|1|923|
5933|324|230.94|1|231|
5934|94|107.44|1|107|
5934|193|802.40|1|802|
5934|292|617.99|1|618|
5934|325|961.14|1|961|
5935|95|69.98|1|70|
5935|194|662.18|1|662|
5935|293|528.06|1|528|
5935|326|50.04|1|50|
5936|96|479.61|1|480|
5936|195|26.78|1|27|
5936|294|852.79|1|853|
5936|327|109.68|1|110|
5937|97|755.88|1|756|
5937|196|851.84|1|852|
5937|295|361.13|1|361|
5937|328|376.52|1|377|
5938|98|457.21|1|457|
5938|197|250.28|1|250|
5938|296|809.83|1|810|
5938|329|718.52|1|719|
5939|99|969.62|1|970|
5939|198|785.14|1|785|
5939|297|109.09|1|109|
5939|330|515.80|1|516|
5940|1|509.39|1|509|
5940|100|144.52|1|145|
5940|199|609.77|1|610|
5940|298|882.66|1|883|
5941|2|851.16|1|851|
5941|102|927.20|1|927|
5941|202|189.72|1|190|
5941|302|21.37|1|21|
5942|3|820.94|1|821|
5942|103|406.74|1|407|
5942|203|76.99|1|77|
5942|303|572.21|1|572|
5943|4|934.00|1|934|
5943|104|613.12|1|613|
5943|204|156.00|1|156|
