7
c_custkey|c_name|c_nationkey|q3_annot|q10_annot|q18_annot|q8_annot|
3721|Customer#000003721|13|0|1|1|0|
3722|Customer#000003722|20|0|1|1|0|
3723|Customer#000003723|0|1|1|1|0|
3724|Customer#000003724|23|0|1|1|0|
3725|Customer#000003725|10|1|1|1|0|
3726|Customer#000003726|3|1|1|1|0|
3727|Customer#000003727|6|0|1|1|0|
3728|Customer#000003728|6|0|1|1|0|
3729|Customer#000003729|11|0|1|1|0|
3730|Customer#000003730|14|0|1|1|0|
3731|Customer#000003731|12|0|1|1|1|
3732|Customer#000003732|4|1|1|1|0|
3733|Customer#000003733|16|0|1|1|0|
3734|Customer#000003734|4|0|1|1|0|
3735|Customer#000003735|17|0|1|1|0|
3736|Customer#000003736|23|0|1|1|0|
3737|Customer#000003737|0|0|1|1|0|
3738|Customer#000003738|10|1|1|1|0|
3739|Customer#000003739|22|0|1|1|0|
3740|Customer#000003740|3|1|1|1|0|
3741|Customer#000003741|15|1|1|1|0|
3742|Customer#000003742|6|0|1|1|0|
3743|Customer#000003743|5|0|1|1|0|
3744|Customer#000003744|0|0|1|1|0|
3745|Customer#000003745|2|0|1|1|0|
3746|Customer#000003746|5|1|1|1|0|
3747|Customer#000003747|14|1|1|1|0|
3748|Customer#000003748|22|0|1|1|0|
3749|Customer#000003749|8|0|1|1|1|
3750|Customer#000003750|23|1|1|1|0|
3751|Customer#000003751|16|0|1|1|0|
3752|Customer#000003752|19|0|1|1|0|
3753|Customer#000003753|22|0|1|1|0|
3754|Customer#000003754|23|0|1|1|0|
3755|Customer#000003755|12|0|1|1|1|
3756|Customer#000003756|9|0|1|1|1|
3757|Customer#000003757|7|0|1|1|0|
3758|Customer#000003758|3|0|1|1|0|
3759|Customer#000003759|14|0|1|1|0|
3760|Customer#000003760|21|0|1|1|1|
3761|Customer#000003761|8|0|1|1|1|
3762|Customer#000003762|3|1|1|1|0|
3763|Customer#000003763|0|0|1|1|0|
3764|Customer#000003764|6|0|1|1|0|
3765|Customer#000003765|18|0|1|1|1|
3766|Customer#000003766|4|1|1|1|0|
3767|Customer#000003767|16|0|1|1|0|
3768|Customer#000003768|17|0|1|1|0|
3769|Customer#000003769|12|1|1|1|1|
3770|Customer#000003770|15|0|1|1|0|
3771|Customer#000003771|20|1|1|1|0|
3772|Customer#000003772|5|0|1|1|0|
3773|Customer#000003773|15|0|1|1|0|
3774|Customer#000003774|20|0|1|1|0|
3775|Customer#000003775|11|0|1|1|0|
3776|Customer#000003776|15|0|1|1|0|
3777|Customer#000003777|11|0|1|1|0|
3778|Customer#000003778|6|0|1|1|0|
3779|Customer#000003779|0|0|1|1|0|
3780|Customer#000003780|15|0|1|1|0|
3781|Customer#000003781|0|0|1|1|0|
3782|Customer#000003782|17|0|1|1|0|
3783|Customer#000003783|22|0|1|1|0|
3784|Customer#000003784|11|0|1|1|0|
3785|Customer#000003785|12|0|1|1|1|
3786|Customer#000003786|5|0|1|1|0|
3787|Customer#000003787|22|0|1|1|0|
3788|Customer#000003788|5|0|1|1|0|
3789|Customer#000003789|21|1|1|1|1|
3790|Customer#000003790|12|0|1|1|1|
3791|Customer#000003791|3|0|1|1|0|
3792|Customer#000003792|5|0|1|1|0|
3793|Customer#000003793|16|1|1|1|0|
3794|Customer#000003794|17|0|1|1|0|
3795|Customer#000003795|5|0|1|1|0|
3796|Customer#000003796|6|0|1|1|0|
3797|Customer#000003797|2|0|1|1|0|
3798|Customer#000003798|11|0|1|1|0|
3799|Customer#000003799|19|0|1|1|0|
3800|Customer#000003800|5|0|1|1|0|
3801|Customer#000003801|16|0|1|1|0|
3802|Customer#000003802|14|0|1|1|0|
3803|Customer#000003803|11|1|1|1|0|
3804|Customer#000003804|20|0|1|1|0|
3805|Customer#000003805|22|1|1|1|0|
3806|Customer#000003806|18|0|1|1|1|
3807|Customer#000003807|3|0|1|1|0|
3808|Customer#000003808|1|0|1|1|0|
3809|Customer#000003809|23|0|1|1|0|
3810|Customer#000003810|18|0|1|1|1|
3811|Customer#000003811|22|0|1|1|0|
3812|Customer#000003812|14|0|1|1|0|
3813|Customer#000003813|6|0|1|1|0|
3814|Customer#000003814|20|1|1|1|0|
3815|Customer#000003815|19|0|1|1|0|
3816|Customer#000003816|6|1|1|1|0|
3817|Customer#000003817|16|1|1|1|0|
3818|Customer#000003818|7|1|1|1|0|
3819|Customer#000003819|4|0|1|1|0|
3820|Customer#000003820|5|0|1|1|0|
3821|Customer#000003821|6|1|1|1|0|
3822|Customer#000003822|17|0|1|1|0|
3823|Customer#000003823|10|0|1|1|0|
3824|Customer#000003824|4|0|1|1|0|
3825|Customer#000003825|14|0|1|1|0|
3826|Customer#000003826|19|0|1|1|0|
3827|Customer#000003827|15|0|1|1|0|
3828|Customer#000003828|20|0|1|1|0|
3829|Customer#000003829|9|0|1|1|1|
3830|Customer#000003830|23|0|1|1|0|
3831|Customer#000003831|16|1|1|1|0|
3832|Customer#000003832|1|0|1|1|0|
3833|Customer#000003833|5|1|1|1|0|
3834|Customer#000003834|24|0|1|1|0|
3835|Customer#000003835|7|0|1|1|0|
3836|Customer#000003836|13|1|1|1|0|
3837|Customer#000003837|22|0|1|1|0|
3838|Customer#000003838|18|1|1|1|1|
3839|Customer#000003839|16|0|1|1|0|
3840|Customer#000003840|23|0|1|1|0|
3841|Customer#000003841|18|0|1|1|1|
3842|Customer#000003842|11|0|1|1|0|
3843|Customer#000003843|2|0|1|1|0|
3844|Customer#000003844|1|0|1|1|0|
3845|Customer#000003845|7|0|1|1|0|
3846|Customer#000003846|0|0|1|1|0|
3847|Customer#000003847|16|0|1|1|0|
3848|Customer#000003848|9|0|1|1|1|
3849|Customer#000003849|19|0|1|1|0|
3850|Customer#000003850|1|0|1|1|0|
3851|Customer#000003851|14|0|1|1|0|
3852|Customer#000003852|11|0|1|1|0|
3853|Customer#000003853|2|0|1|1|0|
3854|Customer#000003854|12|0|1|1|1|
3855|Customer#000003855|18|1|1|1|1|
3856|Customer#000003856|20|0|1|1|0|
3857|Customer#000003857|12|0|1|1|1|
3858|Customer#000003858|5|0|1|1|0|
3859|Customer#000003859|19|0|1|1|0|
3860|Customer#000003860|16|0|1|1|0|
3861|Customer#000003861|10|0|1|1|0|
3862|Customer#000003862|20|1|1|1|0|
3863|Customer#000003863|12|0|1|1|1|
3864|Customer#000003864|14|1|1|1|0|
3865|Customer#000003865|9|0|1|1|1|
3866|Customer#000003866|0|0|1|1|0|
3867|Customer#000003867|22|0|1|1|0|
3868|Customer#000003868|12|0|1|1|1|
3869|Customer#000003869|13|0|1|1|0|
3870|Customer#000003870|18|1|1|1|1|
3871|Customer#000003871|23|1|1|1|0|
3872|Customer#000003872|21|0|1|1|1|
3873|Customer#000003873|8|0|1|1|1|
3874|Customer#000003874|14|0|1|1|0|
3875|Customer#000003875|6|0|1|1|0|
3876|Customer#000003876|17|0|1|1|0|
3877|Customer#000003877|23|1|1|1|0|
3878|Customer#000003878|3|1|1|1|0|
3879|Customer#000003879|11|0|1|1|0|
3880|Customer#000003880|18|0|1|1|1|
3881|Customer#000003881|9|0|1|1|1|
3882|Customer#000003882|7|0|1|1|0|
3883|Customer#000003883|15|0|1|1|0|
3884|Customer#000003884|5|1|1|1|0|
3885|Customer#000003885|11|0|1|1|0|
3886|Customer#000003886|12|0|1|1|1|
3887|Customer#000003887|6|0|1|1|0|
3888|Customer#000003888|10|1|1|1|0|
3889|Customer#000003889|15|1|1|1|0|
3890|Customer#000003890|17|0|1|1|0|
3891|Customer#000003891|1|0|1|1|0|
3892|Customer#000003892|3|1|1|1|0|
3893|Customer#000003893|13|0|1|1|0|
3894|Customer#000003894|4|0|1|1|0|
3895|Customer#000003895|19|1|1|1|0|
3896|Customer#000003896|24|0|1|1|0|
3897|Customer#000003897|20|0|1|1|0|
3898|Customer#000003898|6|0|1|1|0|
3899|Customer#000003899|17|0|1|1|0|
3900|Customer#000003900|6|0|1|1|0|
3901|Customer#000003901|0|0|1|1|0|
3902|Customer#000003902|4|0|1|1|0|
3903|Customer#000003903|3|0|1|1|0|
3904|Customer#000003904|6|0|1|1|0|
3905|Customer#000003905|16|0|1|1|0|
3906|Customer#000003906|14|0|1|1|0|
3907|Customer#000003907|12|0|1|1|1|
3908|Customer#000003908|7|0|1|1|0|
3909|Customer#000003909|18|1|1|1|1|
3910|Customer#000003910|12|0|1|1|1|
3911|Customer#000003911|5|0|1|1|0|
3912|Customer#000003912|21|0|1|1|1|
3913|Customer#000003913|20|1|1|1|0|
3914|Customer#000003914|2|1|1|1|0|
3915|Customer#000003915|23|0|1|1|0|
3916|Customer#000003916|9|0|1|1|1|
3917|Customer#000003917|3|1|1|1|0|
3918|Customer#000003918|5|1|1|1|0|
3919|Customer#000003919|4|0|1|1|0|
3920|Customer#000003920|3|0|1|1|0|
3921|Customer#000003921|9|0|1|1|1|
3922|Customer#000003922|12|1|1|1|1|
3923|Customer#000003923|14|0|1|1|0|
3924|Customer#000003924|8|1|1|1|1|
3925|Customer#000003925|12|0|1|1|1|
3926|Customer#000003926|16|0|1|1|0|
3927|Customer#000003927|22|0|1|1|0|
3928|Customer#000003928|19|0|1|1|0|
3929|Customer#000003929|1|0|1|1|0|
3930|Customer#000003930|7|1|1|1|0|
3931|Customer#000003931|14|0|1|1|0|
3932|Customer#000003932|2|0|1|1|0|
3933|Customer#000003933|23|0|1|1|0|
3934|Customer#000003934|19|1|1|1|0|
3935|Customer#000003935|6|1|1|1|0|
3936|Customer#000003936|17|0|1|1|0|
3937|Customer#000003937|15|0|1|1|0|
3938|Customer#000003938|24|0|1|1|0|
3939|Customer#000003939|15|0|1|1|0|
3940|Customer#000003940|22|0|1|1|0|
3941|Customer#000003941|6|0|1|1|0|
3942|Customer#000003942|5|0|1|1|0|
3943|Customer#000003943|18|1|1|1|1|
3944|Customer#000003944|17|0|1|1|0|
3945|Customer#000003945|1|1|1|1|0|
3946|Customer#000003946|7|0|1|1|0|
3947|Customer#000003947|5|0|1|1|0|
3948|Customer#000003948|8|0|1|1|1|
3949|Customer#000003949|19|0|1|1|0|
3950|Customer#000003950|22|0|1|1|0|
3951|Customer#000003951|2|0|1|1|0|
3952|Customer#000003952|18|0|1|1|1|
3953|Customer#000003953|7|0|1|1|0|
3954|Customer#000003954|5|0|1|1|0|
3955|Customer#000003955|10|0|1|1|0|
3956|Customer#000003956|8|0|1|1|1|
3957|Customer#000003957|5|0|1|1|0|
3958|Customer#000003958|18|0|1|1|1|
3959|Customer#000003959|23|0|1|1|0|
3960|Customer#000003960|19|0|1|1|0|
3961|Customer#000003961|1|0|1|1|0|
3962|Customer#000003962|1|0|1|1|0|
3963|Customer#000003963|6|0|1|1|0|
3964|Customer#000003964|7|1|1|1|0|
3965|Customer#000003965|6|0|1|1|0|
3966|Customer#000003966|4|0|1|1|0|
3967|Customer#000003967|7|0|1|1|0|
3968|Customer#000003968|15|0|1|1|0|
3969|Customer#000003969|5|0|1|1|0|
3970|Customer#000003970|11|0|1|1|0|
3971|Customer#000003971|16|0|1|1|0|
3972|Customer#000003972|7|0|1|1|0|
3973|Customer#000003973|15|0|1|1|0|
3974|Customer#000003974|21|1|1|1|1|
3975|Customer#000003975|16|0|1|1|0|
3976|Customer#000003976|1|0|1|1|0|
3977|Customer#000003977|11|1|1|1|0|
3978|Customer#000003978|5|0|1|1|0|
3979|Customer#000003979|23|0|1|1|0|
3980|Customer#000003980|10|0|1|1|0|
3981|Customer#000003981|5|1|1|1|0|
3982|Customer#000003982|22|0|1|1|0|
3983|Customer#000003983|14|0|1|1|0|
3984|Customer#000003984|5|1|1|1|0|
3985|Customer#000003985|14|0|1|1|0|
3986|Customer#000003986|8|0|1|1|1|
3987|Customer#000003987|1|0|1|1|0|
3988|Customer#000003988|4|1|1|1|0|
3989|Customer#000003989|23|1|1|1|0|
3990|Customer#000003990|10|1|1|1|0|
3991|Customer#000003991|13|0|1|1|0|
3992|Customer#000003992|13|0|1|1|0|
3993|Customer#000003993|22|0|1|1|0|
3994|Customer#000003994|7|0|1|1|0|
3995|Customer#000003995|14|0|1|1|0|
3996|Customer#000003996|4|0|1|1|0|
3997|Customer#000003997|15|0|1|1|0|
3998|Customer#000003998|1|0|1|1|0|
3999|Customer#000003999|16|0|1|1|0|
4000|Customer#000004000|7|0|1|1|0|
4001|Customer#000004001|1|1|1|1|0|
4002|Customer#000004002|9|1|1|1|1|
4003|Customer#000004003|14|0|1|1|0|
4004|Customer#000004004|10|0|1|1|0|
4005|Customer#000004005|5|0|1|1|0|
4006|Customer#000004006|6|0|1|1|0|
4007|Customer#000004007|8|0|1|1|1|
4008|Customer#000004008|24|0|1|1|0|
4009|Customer#000004009|7|0|1|1|0|
4010|Customer#000004010|21|0|1|1|1|
4011|Customer#000004011|5|1|1|1|0|
4012|Customer#000004012|15|0|1|1|0|
4013|Customer#000004013|12|0|1|1|1|
4014|Customer#000004014|16|0|1|1|0|
4015|Customer#000004015|8|0|1|1|1|
4016|Customer#000004016|9|0|1|1|1|
4017|Customer#000004017|5|0|1|1|0|
4018|Customer#000004018|1|0|1|1|0|
4019|Customer#000004019|20|0|1|1|0|
4020|Customer#000004020|14|0|1|1|0|
4021|Customer#000004021|2|0|1|1|0|
4022|Customer#000004022|12|0|1|1|1|
4023|Customer#000004023|0|0|1|1|0|
4024|Customer#000004024|24|0|1|1|0|
4025|Customer#000004025|6|0|1|1|0|
4026|Customer#000004026|7|1|1|1|0|
4027|Customer#000004027|14|0|1|1|0|
4028|Customer#000004028|7|0|1|1|0|
4029|Customer#000004029|16|0|1|1|0|
4030|Customer#000004030|8|0|1|1|1|
4031|Customer#000004031|17|0|1|1|0|
4032|Customer#000004032|18|0|1|1|1|
4033|Customer#000004033|12|0|1|1|1|
4034|Customer#000004034|21|0|1|1|1|
4035|Customer#000004035|11|0|1|1|0|
4036|Customer#000004036|2|0|1|1|0|
4037|Customer#000004037|23|0|1|1|0|
4038|Customer#000004038|14|0|1|1|0|
4039|Customer#000004039|6|0|1|1|0|
4040|Customer#000004040|19|0|1|1|0|
4041|Customer#000004041|19|0|1|1|0|
4042|Customer#000004042|0|1|1|1|0|
4043|Customer#000004043|24|0|1|1|0|
4044|Customer#000004044|16|0|1|1|0|
4045|Customer#000004045|24|0|1|1|0|
4046|Customer#000004046|20|0|1|1|0|
4047|Customer#000004047|8|0|1|1|1|
4048|Customer#000004048|14|0|1|1|0|
4049|Customer#000004049|19|1|1|1|0|
4050|Customer#000004050|14|0|1|1|0|
4051|Customer#000004051|11|0|1|1|0|
4052|Customer#000004052|22|0|1|1|0|
4053|Customer#000004053|1|0|1|1|0|
4054|Customer#000004054|15|0|1|1|0|
4055|Customer#000004055|18|1|1|1|1|
4056|Customer#000004056|23|0|1|1|0|
4057|Customer#000004057|24|0|1|1|0|
4058|Customer#000004058|11|0|1|1|0|
4059|Customer#000004059|13|0|1|1|0|
4060|Customer#000004060|4|1|1|1|0|
4061|Customer#000004061|24|0|1|1|0|
4062|Customer#000004062|14|0|1|1|0|
4063|Customer#000004063|18|0|1|1|1|
4064|Customer#000004064|24|0|1|1|0|
4065|Customer#000004065|13|0|1|1|0|
4066|Customer#000004066|24|0|1|1|0|
4067|Customer#000004067|23|1|1|1|0|
4068|Customer#000004068|3|0|1|1|0|
4069|Customer#000004069|13|0|1|1|0|
4070|Customer#000004070|23|0|1|1|0|
4071|Customer#000004071|1|0|1|1|0|
4072|Customer#000004072|22|0|1|1|0|
4073|Customer#000004073|1|0|1|1|0|
4074|Customer#000004074|24|0|1|1|0|
4075|Customer#000004075|5|0|1|1|0|
4076|Customer#000004076|16|0|1|1|0|
4077|Customer#000004077|11|1|1|1|0|
4078|Customer#000004078|6|0|1|1|0|
4079|Customer#000004079|8|0|1|1|1|
4080|Customer#000004080|15|0|1|1|0|
4081|Customer#000004081|4|0|1|1|0|
4082|Customer#000004082|24|1|1|1|0|
4083|Customer#000004083|7|0|1|1|0|
4084|Customer#000004084|1|0|1|1|0|
4085|Customer#000004085|19|0|1|1|0|
4086|Customer#000004086|12|0|1|1|1|
4087|Customer#000004087|6|1|1|1|0|
4088|Customer#000004088|9|0|1|1|1|
4089|Customer#000004089|15|1|1|1|0|
4090|Customer#000004090|14|0|1|1|0|
4091|Customer#000004091|21|0|1|1|1|
4092|Customer#000004092|12|0|1|1|1|
4093|Customer#000004093|6|0|1|1|0|
4094|Customer#000004094|14|0|1|1|0|
4095|Customer#000004095|24|0|1|1|0|
4096|Customer#000004096|7|0|1|1|0|
4097|Customer#000004097|3|0|1|1|0|
4098|Customer#000004098|17|0|1|1|0|
4099|Customer#000004099|23|1|1|1|0|
4100|Customer#000004100|15|0|1|1|0|
4101|Customer#000004101|16|0|1|1|0|
4102|Customer#000004102|14|0|1|1|0|
4103|Customer#000004103|8|0|1|1|1|
4104|Customer#000004104|22|0|1|1|0|
4105|Customer#000004105|16|0|1|1|0|
4106|Customer#000004106|10|0|1|1|0|
4107|Customer#000004107|8|0|1|1|1|
4108|Customer#000004108|20|0|1|1|0|
4109|Customer#000004109|14|0|1|1|0|
4110|Customer#000004110|4|0|1|1|0|
4111|Customer#000004111|14|0|1|1|0|
4112|Customer#000004112|17|1|1|1|0|
4113|Customer#000004113|5|0|1|1|0|
4114|Customer#000004114|10|0|1|1|0|
4115|Customer#000004115|20|1|1|1|0|
4116|Customer#000004116|3|0|1|1|0|
4117|Customer#000004117|14|0|1|1|0|
4118|Customer#000004118|14|1|1|1|0|
4119|Customer#000004119|13|1|1|1|0|
4120|Customer#000004120|10|1|1|1|0|
4121|Customer#000004121|23|0|1|1|0|
4122|Customer#000004122|22|0|1|1|0|
4123|Customer#000004123|17|0|1|1|0|
4124|Customer#000004124|1|1|1|1|0|
4125|Customer#000004125|18|0|1|1|1|
4126|Customer#000004126|8|0|1|1|1|
4127|Customer#000004127|9|1|1|1|1|
4128|Customer#000004128|16|1|1|1|0|
4129|Customer#000004129|3|0|1|1|0|
4130|Customer#000004130|21|1|1|1|1|
4131|Customer#000004131|10|0|1|1|0|
4132|Customer#000004132|1|0|1|1|0|
4133|Customer#000004133|9|0|1|1|1|
4134|Customer#000004134|15|0|1|1|0|
4135|Customer#000004135|10|0|1|1|0|
4136|Customer#000004136|23|0|1|1|0|
4137|Customer#000004137|15|0|1|1|0|
4138|Customer#000004138|21|0|1|1|1|
4139|Customer#000004139|10|1|1|1|0|
4140|Customer#000004140|16|0|1|1|0|
4141|Customer#000004141|3|0|1|1|0|
4142|Customer#000004142|17|0|1|1|0|
4143|Customer#000004143|9|0|1|1|1|
4144|Customer#000004144|17|0|1|1|0|
4145|Customer#000004145|11|0|1|1|0|
4146|Customer#000004146|0|0|1|1|0|
4147|Customer#000004147|24|0|1|1|0|
4148|Customer#000004148|11|0|1|1|0|
4149|Customer#000004149|17|0|1|1|0|
4150|Customer#000004150|20|0|1|1|0|
4151|Customer#000004151|17|1|1|1|0|
4152|Customer#000004152|10|0|1|1|0|
4153|Customer#000004153|6|0|1|1|0|
4154|Customer#000004154|21|0|1|1|1|
4155|Customer#000004155|24|0|1|1|0|
4156|Customer#000004156|5|0|1|1|0|
4157|Customer#000004157|3|1|1|1|0|
4158|Customer#000004158|11|0|1|1|0|
4159|Customer#000004159|12|0|1|1|1|
4160|Customer#000004160|1|0|1|1|0|
4161|Customer#000004161|7|0|1|1|0|
4162|Customer#000004162|0|1|1|1|0|
4163|Customer#000004163|3|0|1|1|0|
4164|Customer#000004164|8|0|1|1|1|
4165|Customer#000004165|24|0|1|1|0|
4166|Customer#000004166|19|0|1|1|0|
4167|Customer#000004167|19|0|1|1|0|
4168|Customer#000004168|19|0|1|1|0|
4169|Customer#000004169|19|0|1|1|0|
4170|Customer#000004170|8|0|1|1|1|
4171|Customer#000004171|11|0|1|1|0|
4172|Customer#000004172|1|0|1|1|0|
4173|Customer#000004173|10|0|1|1|0|
4174|Customer#000004174|6|0|1|1|0|
4175|Customer#000004175|3|0|1|1|0|
4176|Customer#000004176|14|1|1|1|0|
4177|Customer#000004177|23|0|1|1|0|
4178|Customer#000004178|19|0|1|1|0|
4179|Customer#000004179|15|0|1|1|0|
4180|Customer#000004180|20|0|1|1|0|
4181|Customer#000004181|8|1|1|1|1|
4182|Customer#000004182|19|0|1|1|0|
4183|Customer#000004183|11|0|1|1|0|
4184|Customer#000004184|11|0|1|1|0|
4185|Customer#000004185|1|0|1|1|0|
4186|Customer#000004186|18|0|1|1|1|
4187|Customer#000004187|13|0|1|1|0|
4188|Customer#000004188|21|0|1|1|1|
4189|Customer#000004189|3|0|1|1|0|
4190|Customer#000004190|8|0|1|1|1|
4191|Customer#000004191|23|0|1|1|0|
4192|Customer#000004192|24|1|1|1|0|
4193|Customer#000004193|13|0|1|1|0|
4194|Customer#000004194|21|0|1|1|1|
4195|Customer#000004195|17|0|1|1|0|
4196|Customer#000004196|12|0|1|1|1|
4197|Customer#000004197|12|0|1|1|1|
4198|Customer#000004198|7|0|1|1|0|
4199|Customer#000004199|15|0|1|1|0|
4200|Customer#000004200|22|0|1|1|0|
4201|Customer#000004201|11|0|1|1|0|
4202|Customer#000004202|16|0|1|1|0|
4203|Customer#000004203|0|0|1|1|0|
4204|Customer#000004204|16|0|1|1|0|
4205|Customer#000004205|16|0|1|1|0|
4206|Customer#000004206|4|1|1|1|0|
4207|Customer#000004207|3|0|1|1|0|
4208|Customer#000004208|21|0|1|1|1|
4209|Customer#000004209|19|0|1|1|0|
4210|Customer#000004210|12|1|1|1|1|
4211|Customer#000004211|3|0|1|1|0|
4212|Customer#000004212|16|0|1|1|0|
4213|Customer#000004213|18|1|1|1|1|
4214|Customer#000004214|14|1|1|1|0|
4215|Customer#000004215|11|0|1|1|0|
4216|Customer#000004216|5|0|1|1|0|
4217|Customer#000004217|20|1|1|1|0|
4218|Customer#000004218|11|0|1|1|0|
4219|Customer#000004219|20|1|1|1|0|
4220|Customer#000004220|5|0|1|1|0|
4221|Customer#000004221|5|0|1|1|0|
4222|Customer#000004222|15|0|1|1|0|
4223|Customer#000004223|24|0|1|1|0|
4224|Customer#000004224|1|0|1|1|0|
4225|Customer#000004225|1|1|1|1|0|
4226|Customer#000004226|21|0|1|1|1|
4227|Customer#000004227|16|0|1|1|0|
4228|Customer#000004228|15|0|1|1|0|
4229|Customer#000004229|11|0|1|1|0|
4230|Customer#000004230|1|0|1|1|0|
4231|Customer#000004231|5|1|1|1|0|
4232|Customer#000004232|5|1|1|1|0|
4233|Customer#000004233|15|0|1|1|0|
4234|Customer#000004234|6|0|1|1|0|
4235|Customer#000004235|23|1|1|1|0|
4236|Customer#000004236|13|0|1|1|0|
4237|Customer#000004237|10|0|1|1|0|
4238|Customer#000004238|1|0|1|1|0|
4239|Customer#000004239|11|0|1|1|0|
4240|Customer#000004240|22|0|1|1|0|
4241|Customer#000004241|17|0|1|1|0|
4242|Customer#000004242|11|0|1|1|0|
4243|Customer#000004243|21|0|1|1|1|
4244|Customer#000004244|4|0|1|1|0|
4245|Customer#000004245|14|0|1|1|0|
4246|Customer#000004246|9|1|1|1|1|
4247|Customer#000004247|24|0|1|1|0|
4248|Customer#000004248|9|0|1|1|1|
4249|Customer#000004249|12|0|1|1|1|
4250|Customer#000004250|19|0|1|1|0|
4251|Customer#000004251|3|0|1|1|0|
4252|Customer#000004252|12|1|1|1|1|
4253|Customer#000004253|9|0|1|1|1|
4254|Customer#000004254|20|0|1|1|0|
4255|Customer#000004255|0|1|1|1|0|
4256|Customer#000004256|18|0|1|1|1|
4257|Customer#000004257|8|0|1|1|1|
4258|Customer#000004258|23|0|1|1|0|
4259|Customer#000004259|19|0|1|1|0|
4260|Customer#000004260|9|0|1|1|1|
4261|Customer#000004261|5|0|1|1|0|
4262|Customer#000004262|11|1|1|1|0|
4263|Customer#000004263|3|0|1|1|0|
4264|Customer#000004264|4|0|1|1|0|
4265|Customer#000004265|23|0|1|1|0|
4266|Customer#000004266|21|0|1|1|1|
4267|Customer#000004267|1|0|1|1|0|
4268|Customer#000004268|24|1|1|1|0|
4269|Customer#000004269|23|0|1|1|0|
4270|Customer#000004270|23|0|1|1|0|
4271|Customer#000004271|15|0|1|1|0|
4272|Customer#000004272|20|0|1|1|0|
4273|Customer#000004273|11|0|1|1|0|
4274|Customer#000004274|15|1|1|1|0|
4275|Customer#000004275|3|0|1|1|0|
4276|Customer#000004276|15|0|1|1|0|
4277|Customer#000004277|15|1|1|1|0|
4278|Customer#000004278|16|0|1|1|0|
4279|Customer#000004279|22|0|1|1|0|
4280|Customer#000004280|14|0|1|1|0|
4281|Customer#000004281|2|0|1|1|0|
4282|Customer#000004282|3|0|1|1|0|
4283|Customer#000004283|12|0|1|1|1|
4284|Customer#000004284|4|0|1|1|0|
4285|Customer#000004285|13|0|1|1|0|
4286|Customer#000004286|1|0|1|1|0|
4287|Customer#000004287|23|0|1|1|0|
4288|Customer#000004288|24|0|1|1|0|
4289|Customer#000004289|19|0|1|1|0|
4290|Customer#000004290|21|1|1|1|1|
4291|Customer#000004291|6|1|1|1|0|
4292|Customer#000004292|24|0|1|1|0|
4293|Customer#000004293|24|0|1|1|0|
4294|Customer#000004294|17|0|1|1|0|
4295|Customer#000004295|5|0|1|1|0|
4296|Customer#000004296|10|0|1|1|0|
4297|Customer#000004297|16|1|1|1|0|
4298|Customer#000004298|14|0|1|1|0|
4299|Customer#000004299|23|0|1|1|0|
4300|Customer#000004300|14|0|1|1|0|
4301|Customer#000004301|13|0|1|1|0|
4302|Customer#000004302|22|0|1|1|0|
4303|Customer#000004303|15|0|1|1|0|
4304|Customer#000004304|5|0|1|1|0|
4305|Customer#000004305|0|0|1|1|0|
4306|Customer#000004306|18|0|1|1|1|
4307|Customer#000004307|13|0|1|1|0|
4308|Customer#000004308|21|0|1|1|1|
4309|Customer#000004309|2|0|1|1|0|
4310|Customer#000004310|2|0|1|1|0|
4311|Customer#000004311|14|0|1|1|0|
4312|Customer#000004312|7|0|1|1|0|
4313|Customer#000004313|14|0|1|1|0|
4314|Customer#000004314|9|0|1|1|1|
4315|Customer#000004315|20|0|1|1|0|
4316|Customer#000004316|13|0|1|1|0|
4317|Customer#000004317|22|0|1|1|0|
4318|Customer#000004318|1|0|1|1|0|
4319|Customer#000004319|5|1|1|1|0|
4320|Customer#000004320|5|0|1|1|0|
4321|Customer#000004321|14|0|1|1|0|
4322|Customer#000004322|8|0|1|1|1|
4323|Customer#000004323|9|0|1|1|1|
4324|Customer#000004324|23|0|1|1|0|
4325|Customer#000004325|19|0|1|1|0|
4326|Customer#000004326|6|0|1|1|0|
4327|Customer#000004327|9|0|1|1|1|
4328|Customer#000004328|21|0|1|1|1|
4329|Customer#000004329|6|1|1|1|0|
4330|Customer#000004330|24|0|1|1|0|
4331|Customer#000004331|2|0|1|1|0|
4332|Customer#000004332|8|0|1|1|1|
4333|Customer#000004333|6|0|1|1|0|
4334|Customer#000004334|13|1|1|1|0|
4335|Customer#000004335|20|0|1|1|0|
4336|Customer#000004336|22|0|1|1|0|
4337|Customer#000004337|10|1|1|1|0|
4338|Customer#000004338|15|0|1|1|0|
4339|Customer#000004339|16|1|1|1|0|
4340|Customer#000004340|12|0|1|1|1|
4341|Customer#000004341|7|0|1|1|0|
4342|Customer#000004342|20|0|1|1|0|
4343|Customer#000004343|7|0|1|1|0|
4344|Customer#000004344|8|1|1|1|1|
4345|Customer#000004345|20|0|1|1|0|
4346|Customer#000004346|9|0|1|1|1|
4347|Customer#000004347|18|0|1|1|1|
4348|Customer#000004348|17|0|1|1|0|
4349|Customer#000004349|0|0|1|1|0|
4350|Customer#000004350|12|0|1|1|1|
4351|Customer#000004351|10|1|1|1|0|
4352|Customer#000004352|14|0|1|1|0|
4353|Customer#000004353|17|0|1|1|0|
4354|Customer#000004354|2|1|1|1|0|
